#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
PRW59004.1	554065.XP_005849526.1	1.84e-153	464.0	KOG1125@1|root,KOG1125@2759|Eukaryota,37K0D@33090|Viridiplantae,34GNP@3041|Chlorophyta	3041|Chlorophyta	S	Peroxisomal targeting signal 1 receptor	-	-	-	ko:K13342	ko04146,map04146	-	-	-	ko00000,ko00001,ko04131	3.A.20.1	-	-	TPR_11,TPR_16,TPR_2,TPR_8
PRW59006.1	554065.XP_005849821.1	5.27e-238	693.0	COG1310@1|root,KOG0724@1|root,KOG0724@2759|Eukaryota,KOG1555@2759|Eukaryota,37VPT@33090|Viridiplantae,34I09@3041|Chlorophyta	3041|Chlorophyta	K	Prokaryotic homologs of the JAB domain	-	-	-	ko:K11865	-	-	-	-	ko00000,ko01002,ko04121	-	-	-	JAB,Myb_DNA-binding
PRW59007.1	554065.XP_005849821.1	9.84e-241	700.0	COG1310@1|root,KOG0724@1|root,KOG0724@2759|Eukaryota,KOG1555@2759|Eukaryota,37VPT@33090|Viridiplantae,34I09@3041|Chlorophyta	3041|Chlorophyta	K	Prokaryotic homologs of the JAB domain	-	-	-	ko:K11865	-	-	-	-	ko00000,ko01002,ko04121	-	-	-	JAB,Myb_DNA-binding
PRW59008.1	554065.XP_005849789.1	3.32e-302	832.0	COG0015@1|root,KOG2700@2759|Eukaryota,37QR1@33090|Viridiplantae,34H93@3041|Chlorophyta	3041|Chlorophyta	F	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily	-	-	4.3.2.2	ko:K01756	ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130	M00048,M00049	R01083,R04559	RC00379,RC00444,RC00445	ko00000,ko00001,ko00002,ko01000	-	-	-	ASL_C,Lyase_1
PRW59009.1	554065.XP_005849492.1	8.77e-108	320.0	COG0671@1|root,KOG3030@2759|Eukaryota,37HG2@33090|Viridiplantae,34I9Z@3041|Chlorophyta	3041|Chlorophyta	I	Acid phosphatase homologues	-	-	3.1.3.4,3.1.3.81	ko:K18693	ko00561,ko00564,ko01110,map00561,map00564,map01110	-	R02239	RC00017	ko00000,ko00001,ko01000	-	-	-	PAP2
PRW59010.1	554065.XP_005844387.1	0.0	1245.0	28JSH@1|root,2QS6A@2759|Eukaryota,37SJG@33090|Viridiplantae,34H9Q@3041|Chlorophyta	3041|Chlorophyta	S	Chloroplast envelope transporter	TIC110	-	-	-	-	-	-	-	-	-	-	-	Tic110
PRW59011.1	554065.XP_005849892.1	0.0	1080.0	KOG0650@1|root,KOG0650@2759|Eukaryota,37KUT@33090|Viridiplantae,34HB5@3041|Chlorophyta	3041|Chlorophyta	J	Ribosome biogenesis protein BOP1	BOP1	GO:0000463,GO:0000470,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0022613,GO:0030684,GO:0030686,GO:0030687,GO:0031974,GO:0031981,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0042273,GO:0043021,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044452,GO:0044464,GO:0044877,GO:0046483,GO:0070013,GO:0070545,GO:0071704,GO:0071840,GO:0090304,GO:1901360,GO:1990904	-	ko:K14824	-	-	-	-	ko00000,ko03009	-	-	-	BOP1NT,WD40
PRW59012.1	554065.XP_005849598.1	7.7e-175	499.0	KOG0826@1|root,KOG0826@2759|Eukaryota,37MVY@33090|Viridiplantae,34K9Y@3041|Chlorophyta	3041|Chlorophyta	O	Required for peroxisome biogenesis and for PTS1- and PTS2-dependent protein import into peroxisomes	-	-	-	ko:K13345	ko04146,map04146	-	-	-	ko00000,ko00001,ko04121	3.A.20.1	-	-	Pex2_Pex12
PRW59015.1	554065.XP_005843754.1	2.28e-122	355.0	COG0084@1|root,KOG3020@2759|Eukaryota,37HI9@33090|Viridiplantae,34HMB@3041|Chlorophyta	3041|Chlorophyta	L	TatD related DNase	-	-	-	ko:K03424	-	-	-	-	ko00000,ko01000	-	-	-	TatD_DNase
PRW59017.1	3055.EDP02779	2.74e-200	576.0	COG0169@1|root,KOG0692@2759|Eukaryota,37I1M@33090|Viridiplantae,34GPQ@3041|Chlorophyta	3041|Chlorophyta	E	Shikimate dehydrogenase substrate binding domain	-	-	1.1.1.25,4.2.1.10	ko:K13832	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R02413,R03084	RC00206,RC00848	ko00000,ko00001,ko00002,ko01000	-	-	-	DHquinase_I,Shikimate_DH,Shikimate_dh_N
PRW59019.1	554065.XP_005843441.1	1.86e-248	718.0	KOG4332@1|root,KOG4332@2759|Eukaryota,37Q4F@33090|Viridiplantae,34HHI@3041|Chlorophyta	3041|Chlorophyta	G	Sugar-tranasporters, 12 TM	-	-	-	-	-	-	-	-	-	-	-	-	MFS_5
PRW59020.1	554065.XP_005843441.1	9.33e-240	697.0	KOG4332@1|root,KOG4332@2759|Eukaryota,37Q4F@33090|Viridiplantae,34HHI@3041|Chlorophyta	3041|Chlorophyta	G	Sugar-tranasporters, 12 TM	-	-	-	-	-	-	-	-	-	-	-	-	MFS_5
PRW59022.1	248742.XP_005646927.1	6.07e-263	724.0	COG0513@1|root,KOG0326@2759|Eukaryota,37JRR@33090|Viridiplantae,34H6C@3041|Chlorophyta	3041|Chlorophyta	A	Belongs to the DEAD box helicase family	-	-	3.6.4.13	ko:K12614	ko03018,map03018	M00395	-	-	ko00000,ko00001,ko00002,ko01000,ko03019,ko03036	-	-	-	DEAD,Helicase_C
PRW59023.1	554065.XP_005849457.1	1.92e-233	660.0	COG1982@1|root,2QWPE@2759|Eukaryota,37J9R@33090|Viridiplantae,34KAK@3041|Chlorophyta	3041|Chlorophyta	E	Orn/Lys/Arg decarboxylase, C-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	OKR_DC_1,OKR_DC_1_C
PRW59024.1	554065.XP_005849887.1	2.43e-76	246.0	28P9X@1|root,2QVX3@2759|Eukaryota,37HE3@33090|Viridiplantae,34KIV@3041|Chlorophyta	3041|Chlorophyta	S	Uncharacterized conserved protein (DUF2358)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2358
PRW59026.1	248742.XP_005642840.1	3.75e-38	152.0	COG0515@1|root,KOG0192@2759|Eukaryota,3803B@33090|Viridiplantae,34M3Y@3041|Chlorophyta	3041|Chlorophyta	T	Protein tyrosine kinase	-	-	-	-	-	-	-	-	-	-	-	-	Pkinase_Tyr
PRW59029.1	554065.XP_005843450.1	2.87e-45	149.0	28VQ5@1|root,2R2FU@2759|Eukaryota,383WW@33090|Viridiplantae,34IX2@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	ko:K18170	-	-	-	-	ko00000,ko03029	-	-	-	-
PRW59032.1	554065.XP_005849584.1	1.93e-183	516.0	COG0024@1|root,KOG2738@2759|Eukaryota,37N0K@33090|Viridiplantae,34GNT@3041|Chlorophyta	3041|Chlorophyta	E	Removes the N-terminal methionine from nascent proteins. The N-terminal methionine is often cleaved when the second residue in the primary sequence is small and uncharged (Met-Ala-, Cys, Gly, Pro, Ser, Thr, or Val)	-	-	3.4.11.18	ko:K01265	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M24
PRW59034.1	554065.XP_005849946.1	2.61e-87	306.0	2CM7N@1|root,2QPJ3@2759|Eukaryota,37J80@33090|Viridiplantae,34MGM@3041|Chlorophyta	3041|Chlorophyta	S	DUF1767	-	-	-	ko:K10990	ko03460,map03460	M00414	-	-	ko00000,ko00001,ko00002,ko03400	-	-	-	RMI1_C,RMI1_N
PRW59035.1	554065.XP_005849911.1	0.0	983.0	KOG2001@1|root,KOG2001@2759|Eukaryota,37MDV@33090|Viridiplantae,34HUR@3041|Chlorophyta	3041|Chlorophyta	Z	Gamma-tubulin complex is necessary for microtubule nucleation at the centrosome	-	-	-	ko:K16569	-	-	-	-	ko00000,ko03036,ko04147,ko04812	-	-	-	Spc97_Spc98
PRW59037.1	554065.XP_005849840.1	0.0	1907.0	KOG1898@1|root,KOG1898@2759|Eukaryota,37HQ4@33090|Viridiplantae,34H94@3041|Chlorophyta	3041|Chlorophyta	A	Mono-functional DNA-alkylating methyl methanesulfonate N-term	-	-	-	ko:K12830	ko03040,map03040	M00352	-	-	ko00000,ko00001,ko00002,ko03021,ko03036,ko03041	-	-	-	CPSF_A,MMS1_N
PRW59038.1	554065.XP_005849966.1	2.57e-100	309.0	COG0494@1|root,KOG3069@2759|Eukaryota,37KQH@33090|Viridiplantae,34MG9@3041|Chlorophyta	3041|Chlorophyta	L	NUDIX domain	-	-	-	ko:K17879	ko04146,map04146	-	R10747	RC00002	ko00000,ko00001,ko01000	-	-	-	NUDIX
PRW59040.1	554065.XP_005849736.1	1.29e-80	248.0	28M9Y@1|root,2QTT9@2759|Eukaryota,37QIZ@33090|Viridiplantae,34NR6@3041|Chlorophyta	3041|Chlorophyta	S	mediator of RNA polymerase II transcription subunit	-	-	-	-	-	-	-	-	-	-	-	-	Med8
PRW59041.1	3075.A0A087SBN7	4.22e-11	72.8	28UNB@1|root,2QSBE@2759|Eukaryota,37HJD@33090|Viridiplantae,34KJ7@3041|Chlorophyta	3041|Chlorophyta	K	Contains 2 Pathogenesis-related transcriptional factor and ERF domains (IPR001471 TF_ERF). Pathogenesis-related genes transcriptional activator binds to the GCC-box pathogenesis-related promoter element and activates the plant's defense genes	-	-	-	ko:K09284	-	-	-	-	ko00000,ko03000	-	-	-	AP2
PRW59042.1	3075.A0A087SBN7	4.22e-11	72.8	28UNB@1|root,2QSBE@2759|Eukaryota,37HJD@33090|Viridiplantae,34KJ7@3041|Chlorophyta	3041|Chlorophyta	K	Contains 2 Pathogenesis-related transcriptional factor and ERF domains (IPR001471 TF_ERF). Pathogenesis-related genes transcriptional activator binds to the GCC-box pathogenesis-related promoter element and activates the plant's defense genes	-	-	-	ko:K09284	-	-	-	-	ko00000,ko03000	-	-	-	AP2
PRW59044.1	554065.XP_005850965.1	1.18e-79	267.0	COG3338@1|root,KOG0382@2759|Eukaryota,381FM@33090|Viridiplantae,34MV6@3041|Chlorophyta	3041|Chlorophyta	P	to soluble carbonic anhydrase precursor	-	-	4.2.1.1	ko:K01674	ko00910,map00910	-	R00132,R10092	RC02807	ko00000,ko00001,ko01000	-	-	-	Carb_anhydrase
PRW59048.1	554065.XP_005849842.1	1.68e-39	132.0	KOG3499@1|root,KOG3499@2759|Eukaryota,37VZR@33090|Viridiplantae,34MZ2@3041|Chlorophyta	3041|Chlorophyta	J	Belongs to the eukaryotic ribosomal protein eL38 family	-	-	-	ko:K02923	ko03010,map03010	M00177	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L38e
PRW59049.1	554065.XP_005843791.1	2.08e-179	509.0	COG0667@1|root,KOG1575@2759|Eukaryota,37TBG@33090|Viridiplantae,34H25@3041|Chlorophyta	3041|Chlorophyta	C	Aldo/keto reductase family	-	-	-	-	-	-	-	-	-	-	-	-	Aldo_ket_red
PRW59050.1	554065.XP_005849702.1	1.62e-122	356.0	COG0560@1|root,KOG1615@2759|Eukaryota,37KDM@33090|Viridiplantae,34J5W@3041|Chlorophyta	3041|Chlorophyta	E	haloacid dehalogenase-like hydrolase	-	-	3.1.3.3	ko:K01079	ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230	M00020	R00582	RC00017	ko00000,ko00001,ko00002,ko01000,ko01009	-	-	-	HAD,Hydrolase
PRW59052.1	554065.XP_005849676.1	3.68e-127	374.0	COG0785@1|root,2QR2K@2759|Eukaryota,37KXE@33090|Viridiplantae,34HAG@3041|Chlorophyta	3041|Chlorophyta	O	Cytochrome C biogenesis protein transmembrane region	-	-	-	ko:K06196	-	-	-	-	ko00000,ko02000	5.A.1.2	-	-	DsbD
PRW59054.1	554065.XP_005843795.1	1.55e-245	723.0	COG0631@1|root,COG5640@1|root,KOG0698@2759|Eukaryota,KOG3627@2759|Eukaryota,37ZWX@33090|Viridiplantae,34M3P@3041|Chlorophyta	3041|Chlorophyta	T	Sigma factor PP2C-like phosphatases	-	-	-	-	-	-	-	-	-	-	-	-	PP2C
PRW59059.1	3067.XP_002954185.1	7.81e-217	614.0	COG1498@1|root,KOG2574@2759|Eukaryota,37I4D@33090|Viridiplantae,34GUV@3041|Chlorophyta	3041|Chlorophyta	A	Prp31 C terminal domain	-	-	-	ko:K12844	ko03040,map03040	M00354	-	-	ko00000,ko00001,ko00002,ko03041	-	-	-	Nop,Prp31_C
PRW59060.1	554065.XP_005849799.1	1.48e-130	393.0	COG0139@1|root,KOG4311@2759|Eukaryota,37QGF@33090|Viridiplantae,34K7M@3041|Chlorophyta	3041|Chlorophyta	E	Phosphoribosyl-AMP cyclohydrolase	-	-	3.5.4.19,3.6.1.31	ko:K11755	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04035,R04037	RC00002,RC01055	ko00000,ko00001,ko00002,ko01000	-	-	-	PRA-CH,PRA-PH
PRW59061.1	554065.XP_005849902.1	2.18e-151	436.0	COG0346@1|root,KOG2943@2759|Eukaryota,37MYF@33090|Viridiplantae,34JYR@3041|Chlorophyta	3041|Chlorophyta	G	Glyoxalase-like domain	-	-	-	-	-	-	-	-	-	-	-	-	-
PRW59062.1	554065.XP_005849499.1	1.85e-125	410.0	KOG2088@1|root,KOG2088@2759|Eukaryota,37XCM@33090|Viridiplantae,34IQS@3041|Chlorophyta	3041|Chlorophyta	IOT	Lipase (class 3)	-	-	-	-	-	-	-	-	-	-	-	-	Lipase_3
PRW59064.1	554065.XP_005843824.1	0.0	1650.0	COG5101@1|root,KOG2020@2759|Eukaryota,37HNR@33090|Viridiplantae,34I41@3041|Chlorophyta	3041|Chlorophyta	UY	Exportin 1-like protein	-	-	-	ko:K14289	ko03013,map03013	-	-	-	ko00000,ko00001,ko03016,ko03036	-	-	-	Xpo1
PRW59065.1	554065.XP_005843824.1	0.0	1645.0	COG5101@1|root,KOG2020@2759|Eukaryota,37HNR@33090|Viridiplantae,34I41@3041|Chlorophyta	3041|Chlorophyta	UY	Exportin 1-like protein	-	-	-	ko:K14289	ko03013,map03013	-	-	-	ko00000,ko00001,ko03016,ko03036	-	-	-	Xpo1
PRW59066.1	3055.EDP07156	0.0	980.0	COG1240@1|root,2QU3C@2759|Eukaryota,37K5U@33090|Viridiplantae,34H1K@3041|Chlorophyta	3041|Chlorophyta	F	Involved in chlorophyll biosynthesis. Catalyzes the insertion of magnesium ion into protoporphyrin IX to yield Mg- protoporphyrin IX	-	-	6.6.1.1	ko:K03404	ko00860,ko01100,ko01110,map00860,map01100,map01110	-	R03877	RC01012	ko00000,ko00001,ko01000	-	-	-	Mg_chelatase,VWA_2
PRW59067.1	3055.EDP07156	0.0	980.0	COG1240@1|root,2QU3C@2759|Eukaryota,37K5U@33090|Viridiplantae,34H1K@3041|Chlorophyta	3041|Chlorophyta	F	Involved in chlorophyll biosynthesis. Catalyzes the insertion of magnesium ion into protoporphyrin IX to yield Mg- protoporphyrin IX	-	-	6.6.1.1	ko:K03404	ko00860,ko01100,ko01110,map00860,map01100,map01110	-	R03877	RC01012	ko00000,ko00001,ko01000	-	-	-	Mg_chelatase,VWA_2
PRW59070.1	554065.XP_005849939.1	0.0	1027.0	COG0459@1|root,KOG0364@2759|Eukaryota,37HH5@33090|Viridiplantae,34GPS@3041|Chlorophyta	3041|Chlorophyta	O	assists the folding of proteins upon ATP hydrolysis	-	-	-	ko:K09495	-	-	-	-	ko00000,ko03036,ko03110,ko04147	-	-	-	Cpn60_TCP1
PRW59072.1	3075.A0A087SP71	8.78e-49	181.0	KOG4660@1|root,KOG4660@2759|Eukaryota,37JHZ@33090|Viridiplantae,34P80@3041|Chlorophyta	3041|Chlorophyta	D	RNA recognition motif 2	-	-	-	-	-	-	-	-	-	-	-	-	RRM_2
PRW59073.1	554065.XP_005843836.1	4.38e-136	405.0	KOG1479@1|root,KOG1479@2759|Eukaryota,37RUQ@33090|Viridiplantae,34KEH@3041|Chlorophyta	3041|Chlorophyta	F	nucleoside transporter	-	-	-	ko:K15014	-	-	-	-	ko00000,ko02000	2.A.57.1	-	-	Nucleoside_tran
PRW59075.1	554065.XP_005849699.1	3.25e-159	470.0	KOG1441@1|root,KOG1441@2759|Eukaryota,37N4B@33090|Viridiplantae,34J86@3041|Chlorophyta	3041|Chlorophyta	EG	Triose-phosphate Transporter family	-	-	-	-	-	-	-	-	-	-	-	-	TPT
PRW59076.1	554065.XP_005849907.1	8.04e-293	832.0	COG0147@1|root,KOG1224@2759|Eukaryota,37NZ7@33090|Viridiplantae,34J0F@3041|Chlorophyta	3041|Chlorophyta	J	Anthranilate synthase component I, N terminal region	-	-	2.6.1.85	ko:K13950	ko00790,map00790	-	R01716	RC00010,RC01418	ko00000,ko00001,ko01000	-	-	-	Anth_synt_I_N,Chorismate_bind,GATase
PRW59080.1	554065.XP_005847274.1	8.32e-100	296.0	2CXHJ@1|root,2RXJR@2759|Eukaryota,37ZBG@33090|Viridiplantae,34MJD@3041|Chlorophyta	3041|Chlorophyta	S	SOUL heme-binding protein	-	-	-	-	-	-	-	-	-	-	-	-	SOUL
PRW59081.1	554065.XP_005849797.1	1.47e-186	548.0	COG0513@1|root,KOG0331@2759|Eukaryota,37ZEN@33090|Viridiplantae,34K72@3041|Chlorophyta	3041|Chlorophyta	A	Belongs to the DEAD box helicase family	-	-	3.6.4.13	ko:K12823	ko03040,ko05202,ko05205,map03040,map05202,map05205	-	-	-	ko00000,ko00001,ko01000,ko03009,ko03041	-	-	-	DEAD,Helicase_C
PRW59082.1	554065.XP_005849531.1	4.31e-284	806.0	COG1599@1|root,KOG0851@2759|Eukaryota,37JVH@33090|Viridiplantae,34H4Z@3041|Chlorophyta	3041|Chlorophyta	L	Component of the replication protein A complex (RPA) required for DNA recombination, repair and replication. The activity of RPA is mediated by single-stranded DNA binding and protein interactions. Probably involved in repair of double-strand DNA breaks (DSBs) induced by genotoxic stresses	-	-	-	ko:K07466	ko03030,ko03420,ko03430,ko03440,ko03460,map03030,map03420,map03430,map03440,map03460	M00288	-	-	ko00000,ko00001,ko00002,ko03000,ko03032,ko03400	-	-	-	REPA_OB_2,Rep-A_N,Rep_fac-A_C,tRNA_anti-codon,zf-CCHC
PRW59085.1	554065.XP_005849537.1	5.16e-127	388.0	28P7S@1|root,2S9VX@2759|Eukaryota,37X7P@33090|Viridiplantae,34N80@3041|Chlorophyta	3041|Chlorophyta	A	RNA recognition motif	-	-	-	-	-	-	-	-	-	-	-	-	RRM_1
PRW59086.1	554065.XP_005849537.1	5.16e-127	388.0	28P7S@1|root,2S9VX@2759|Eukaryota,37X7P@33090|Viridiplantae,34N80@3041|Chlorophyta	3041|Chlorophyta	A	RNA recognition motif	-	-	-	-	-	-	-	-	-	-	-	-	RRM_1
PRW59087.1	554065.XP_005849538.1	3.44e-195	587.0	COG5384@1|root,KOG2600@2759|Eukaryota,37KA6@33090|Viridiplantae,34I2D@3041|Chlorophyta	3041|Chlorophyta	A	Mpp10 protein	-	-	-	ko:K14559	ko03008,map03008	-	-	-	ko00000,ko00001,ko01009,ko03009	-	-	-	Mpp10
PRW59092.1	554065.XP_005849524.1	1.05e-102	321.0	COG0303@1|root,KOG2371@2759|Eukaryota,37X3B@33090|Viridiplantae,34IN8@3041|Chlorophyta	3041|Chlorophyta	H	biosynthesis protein	-	-	-	-	-	-	-	-	-	-	-	-	MoCF_biosynth
PRW59094.1	554065.XP_005849764.1	5.69e-121	381.0	COG5273@1|root,KOG1315@2759|Eukaryota,37N7F@33090|Viridiplantae,34KM2@3041|Chlorophyta	3041|Chlorophyta	I	Belongs to the DHHC palmitoyltransferase family	-	-	2.3.1.225	ko:K20028	-	-	-	-	ko00000,ko01000,ko04131	-	-	-	DHHC
PRW59095.1	554065.XP_005849497.1	1.02e-62	224.0	2CPYM@1|root,2R37X@2759|Eukaryota,3847E@33090|Viridiplantae,34NTD@3041|Chlorophyta	3041|Chlorophyta	S	CASC3/Barentsz eIF4AIII binding	-	-	-	ko:K14323	ko03013,ko03015,map03013,map03015	M00430	-	-	ko00000,ko00001,ko00002,ko03019	-	-	-	Btz
PRW59096.1	554065.XP_005849497.1	1.02e-62	224.0	2CPYM@1|root,2R37X@2759|Eukaryota,3847E@33090|Viridiplantae,34NTD@3041|Chlorophyta	3041|Chlorophyta	S	CASC3/Barentsz eIF4AIII binding	-	-	-	ko:K14323	ko03013,ko03015,map03013,map03015	M00430	-	-	ko00000,ko00001,ko00002,ko03019	-	-	-	Btz
PRW59097.1	554065.XP_005849956.1	1.95e-287	813.0	COG0513@1|root,KOG0339@2759|Eukaryota,37R3K@33090|Viridiplantae,34JHG@3041|Chlorophyta	3041|Chlorophyta	A	Belongs to the DEAD box helicase family	-	-	3.6.4.13	ko:K12835	ko03040,map03040	M00352	-	-	ko00000,ko00001,ko00002,ko01000,ko03041	-	-	-	DEAD,Helicase_C
PRW59098.1	554065.XP_005849505.1	0.0	1063.0	COG1293@1|root,KOG2030@2759|Eukaryota,37M31@33090|Viridiplantae,34GXN@3041|Chlorophyta	3041|Chlorophyta	K	Fibronectin-binding protein A N-terminus (FbpA)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3441,DUF814,FbpA
PRW59100.1	554065.XP_005849540.1	0.0	923.0	2CMXP@1|root,2QSKB@2759|Eukaryota,37QF5@33090|Viridiplantae,34M84@3041|Chlorophyta	3041|Chlorophyta	S	Polyketide cyclase / dehydrase and lipid transport	-	-	-	-	-	-	-	-	-	-	-	-	Polyketide_cyc
PRW59101.1	554065.XP_005849563.1	1.34e-177	542.0	COG1505@1|root,KOG2237@2759|Eukaryota,37J4J@33090|Viridiplantae,34P73@3041|Chlorophyta	3041|Chlorophyta	O	Prolyl oligopeptidase, N-terminal beta-propeller domain	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S9,Peptidase_S9_N
PRW59102.1	554065.XP_005849729.1	9.95e-103	303.0	COG5078@1|root,KOG0423@2759|Eukaryota,37KDU@33090|Viridiplantae,34HRQ@3041|Chlorophyta	3041|Chlorophyta	O	Belongs to the ubiquitin-conjugating enzyme family	-	-	2.3.2.23	ko:K10583	ko04120,map04120	-	-	-	ko00000,ko00001,ko01000,ko04121	-	-	-	UQ_con
PRW59103.1	554065.XP_005850200.1	1.7e-194	546.0	COG0240@1|root,KOG2711@2759|Eukaryota,37Y1K@33090|Viridiplantae,34KCJ@3041|Chlorophyta	3041|Chlorophyta	E	Glycerol-3-phosphate dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	NAD_Gly3P_dh_C,NAD_Gly3P_dh_N
PRW59107.1	554065.XP_005849733.1	0.0	956.0	COG0513@1|root,KOG0331@2759|Eukaryota,37RT7@33090|Viridiplantae,34GS9@3041|Chlorophyta	3041|Chlorophyta	A	Belongs to the DEAD box helicase family	-	-	3.6.4.13	ko:K16911	ko01110,map01110	-	-	-	ko00000,ko01000,ko03009,ko03036	-	-	-	DEAD,GUCT,Helicase_C
PRW59108.1	554065.XP_005852227.1	8.32e-227	661.0	COG1222@1|root,KOG0651@2759|Eukaryota,37NE7@33090|Viridiplantae,34GR2@3041|Chlorophyta	3041|Chlorophyta	O	rubisco activase	RA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464	-	-	-	-	-	-	-	-	-	-	AAA
PRW59109.1	554065.XP_005843439.1	2.05e-132	385.0	2CMN6@1|root,2QQYB@2759|Eukaryota,37I8W@33090|Viridiplantae,34KMP@3041|Chlorophyta	3041|Chlorophyta	S	Calcineurin-like phosphoesterase	-	-	-	-	-	-	-	-	-	-	-	-	Metallophos
PRW59110.1	554065.XP_005849535.1	2.7e-181	516.0	COG1084@1|root,KOG1490@2759|Eukaryota,37P11@33090|Viridiplantae,34HJQ@3041|Chlorophyta	3041|Chlorophyta	S	Nucleolar GTP-binding protein 1 (NOG1)	-	-	-	ko:K06943	ko03008,map03008	-	-	-	ko00000,ko00001,ko03009	-	-	-	MMR_HSR1,NOG1
PRW59111.1	554065.XP_005843819.1	4.62e-229	649.0	COG0153@1|root,KOG0631@2759|Eukaryota,37NK5@33090|Viridiplantae,34JMH@3041|Chlorophyta	3041|Chlorophyta	G	GHMP kinases N terminal domain	-	-	2.7.1.46	ko:K12446	ko00520,ko01100,map00520,map01100	-	R01754	RC00002,RC00078	ko00000,ko00001,ko01000	-	-	-	GHMP_kinases_C,GHMP_kinases_N,GalKase_gal_bdg
PRW59112.1	554065.XP_005849521.1	4.52e-178	544.0	KOG0253@1|root,KOG0253@2759|Eukaryota,37NV5@33090|Viridiplantae,34HX2@3041|Chlorophyta	3041|Chlorophyta	S	Sugar (and other) transporter	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1,Sugar_tr
PRW59113.1	554065.XP_005849521.1	4.97e-178	544.0	KOG0253@1|root,KOG0253@2759|Eukaryota,37NV5@33090|Viridiplantae,34HX2@3041|Chlorophyta	3041|Chlorophyta	S	Sugar (and other) transporter	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1,Sugar_tr
PRW59114.1	554065.XP_005849920.1	4.84e-72	233.0	COG5347@1|root,KOG0703@2759|Eukaryota,37KTR@33090|Viridiplantae,34MAN@3041|Chlorophyta	3041|Chlorophyta	T	Putative GTP-ase activating proteins for the small GTPase, ARF	-	-	-	ko:K12486	ko04144,map04144	-	-	-	ko00000,ko00001,ko04131	-	-	-	ArfGap
PRW59115.1	554065.XP_005849920.1	4.09e-72	233.0	COG5347@1|root,KOG0703@2759|Eukaryota,37KTR@33090|Viridiplantae,34MAN@3041|Chlorophyta	3041|Chlorophyta	T	Putative GTP-ase activating proteins for the small GTPase, ARF	-	-	-	ko:K12486	ko04144,map04144	-	-	-	ko00000,ko00001,ko04131	-	-	-	ArfGap
PRW59117.1	554065.XP_005849762.1	2.95e-117	346.0	2C7QW@1|root,2QRNX@2759|Eukaryota,37HHZ@33090|Viridiplantae,34IWM@3041|Chlorophyta	3041|Chlorophyta	S	Ubiquitin system component Cue protein	-	-	-	-	-	-	-	-	-	-	-	-	CUE
PRW59118.1	554065.XP_005852207.1	4.53e-36	151.0	2CNRF@1|root,2S41F@2759|Eukaryota,37W9S@33090|Viridiplantae,34M5I@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PRW59119.1	554065.XP_005849926.1	8.36e-305	871.0	KOG2088@1|root,KOG2088@2759|Eukaryota,37VY9@33090|Viridiplantae,34I5B@3041|Chlorophyta	3041|Chlorophyta	IOT	Lipase (class 3)	-	-	-	ko:K13806	ko04723,ko04745,ko04925,map04723,map04745,map04925	-	-	-	ko00000,ko00001,ko01000	-	-	-	Lipase_3
