#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
XP_005850114.1	554065.XP_005850114.1	0.0	3637.0	KOG1947@1|root,KOG1947@2759|Eukaryota,382U5@33090|Viridiplantae,34NSY@3041|Chlorophyta	2759|Eukaryota	S	F-box LRR-repeat protein	-	-	-	ko:K10268,ko:K10273,ko:K10279,ko:K10280,ko:K14515	ko04016,ko04075,map04016,map04075	-	-	-	ko00000,ko00001,ko04121	-	-	-	LRR_6
XP_005850115.1	554065.XP_005850115.1	3.05e-316	870.0	KOG0147@1|root,KOG0147@2759|Eukaryota,37HQC@33090|Viridiplantae,34GUC@3041|Chlorophyta	3041|Chlorophyta	A	linker between RRM2 and RRM3 domains in RBM39 protein	-	-	-	ko:K13091	-	-	-	-	ko00000,ko03041	-	-	-	RBM39linker,RRM_1
XP_005850116.1	554065.XP_005850116.1	7.57e-57	176.0	KOG0009@1|root,KOG0009@2759|Eukaryota,37W8I@33090|Viridiplantae,34IM5@3041|Chlorophyta	3041|Chlorophyta	J	Belongs to the eukaryotic ribosomal protein eS30 family	RPS30	-	-	ko:K02983	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko04121	-	-	-	Ribosomal_S30
XP_005850117.1	554065.XP_005850117.1	9.3e-273	748.0	KOG1441@1|root,KOG1441@2759|Eukaryota,37IB1@33090|Viridiplantae,34JEM@3041|Chlorophyta	3041|Chlorophyta	EG	phosphate phosphoenolpyruvate translocator	-	-	-	ko:K15283	-	-	-	-	ko00000,ko02000	2.A.7.9	-	-	TPT
XP_005850118.1	554065.XP_005850118.1	9.72e-49	171.0	2CZDQ@1|root,2S9VG@2759|Eukaryota,38424@33090|Viridiplantae,34MS5@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005850119.1	554065.XP_005850119.1	0.0	1083.0	COG1499@1|root,KOG2613@2759|Eukaryota,37KYA@33090|Viridiplantae,34GRA@3041|Chlorophyta	3041|Chlorophyta	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	-	-	-	ko:K07562	ko03008,ko03013,map03008,map03013	-	-	-	ko00000,ko00001,ko03009	-	-	-	NMD3
XP_005850120.1	554065.XP_005850120.1	0.0	2065.0	COG0296@1|root,KOG0470@2759|Eukaryota,37Y8D@33090|Viridiplantae,34JD4@3041|Chlorophyta	3041|Chlorophyta	G	1,4-alpha-glucan branching enzyme activity	-	-	3.2.1.68	ko:K01214	ko00500,ko01100,ko01110,map00500,map01100,map01110	M00565	R09995,R11261	-	ko00000,ko00001,ko00002,ko01000	-	CBM48,GH13	-	-
XP_005850123.1	554065.XP_005850123.1	1.19e-234	647.0	2CM85@1|root,2QPKE@2759|Eukaryota,37WX0@33090|Viridiplantae,34MXD@3041|Chlorophyta	3041|Chlorophyta	M	Poly(ADP-ribose) polymerase catalytic domain	-	-	2.4.2.30	ko:K00774	-	-	-	-	ko00000,ko01000	-	-	-	PARP
XP_005850125.1	554065.XP_005850125.1	1.29e-105	305.0	COG0099@1|root,KOG3311@2759|Eukaryota,37Q2K@33090|Viridiplantae,34HNG@3041|Chlorophyta	3041|Chlorophyta	J	Belongs to the universal ribosomal protein uS13 family	RPS18	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	-	ko:K02964	ko03010,map03010	M00177	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S13
XP_005850126.1	554065.XP_005850126.1	1.43e-111	320.0	KOG2612@1|root,KOG2612@2759|Eukaryota,37MU1@33090|Viridiplantae,34IX4@3041|Chlorophyta	3041|Chlorophyta	K	SAGA-associated factor 11	-	-	-	ko:K11363	-	-	-	-	ko00000,ko03021,ko03036	-	-	-	Sgf11
XP_005850127.1	554065.XP_005850127.1	1.53e-147	415.0	COG0638@1|root,KOG0180@2759|Eukaryota,37PXM@33090|Viridiplantae,34JJ2@3041|Chlorophyta	3041|Chlorophyta	O	The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH	-	-	3.4.25.1	ko:K02735	ko03050,map03050	M00337,M00340	-	-	ko00000,ko00001,ko00002,ko01000,ko01002,ko03051	-	-	-	Proteasome
XP_005850128.1	554065.XP_005850128.1	0.0	904.0	KOG2581@1|root,KOG2581@2759|Eukaryota,37JS8@33090|Viridiplantae,34HCW@3041|Chlorophyta	3041|Chlorophyta	O	26S proteasome regulatory	-	-	-	ko:K03033	ko03050,ko05169,map03050,map05169	M00341	-	-	ko00000,ko00001,ko00002,ko03051	-	-	-	PCI,Rpn3_C
XP_005850130.1	554065.XP_005850130.1	1.37e-122	350.0	KOG3313@1|root,KOG3313@2759|Eukaryota,37QS6@33090|Viridiplantae,34I84@3041|Chlorophyta	3041|Chlorophyta	O	Binds specifically to cytosolic chaperonin (c-CPN) and transfers target proteins to it. Binds to nascent polypeptide chain and promotes folding in an environment in which there are many competing pathways for nonnative proteins	-	-	-	-	-	-	-	-	-	-	-	-	Prefoldin
XP_005850131.1	554065.XP_005850131.1	3.73e-284	779.0	28K91@1|root,2QSPQ@2759|Eukaryota,37RG9@33090|Viridiplantae,34NBR@3041|Chlorophyta	3041|Chlorophyta	K	Transcription factor	-	-	-	-	-	-	-	-	-	-	-	-	RWP-RK
XP_005850132.1	554065.XP_005850132.1	3.23e-218	602.0	COG1159@1|root,KOG1423@2759|Eukaryota,37HUS@33090|Viridiplantae,34H7M@3041|Chlorophyta	3041|Chlorophyta	DT	Belongs to the TRAFAC class TrmE-Era-EngA-EngB-Septin- like GTPase superfamily. Era GTPase family	-	-	-	ko:K03595	-	-	-	-	ko00000,ko03009,ko03029	-	-	-	KH_2,MMR_HSR1
XP_005850133.1	554065.XP_005850133.1	0.0	1926.0	KOG3648@1|root,KOG3648@2759|Eukaryota,37YRY@33090|Viridiplantae,34JQK@3041|Chlorophyta	3041|Chlorophyta	U	Cysteine rich repeat	-	-	-	ko:K06816	ko04514,map04514	-	-	-	ko00000,ko00001,ko04516	-	-	-	Cys_rich_FGFR
XP_005850134.1	554065.XP_005850134.1	1.8e-241	668.0	COG3448@1|root,2S3SU@2759|Eukaryota,37ZW3@33090|Viridiplantae,34KYJ@3041|Chlorophyta	3041|Chlorophyta	T	HPP family	-	-	-	-	-	-	-	-	-	-	-	-	HPP
XP_005850135.1	554065.XP_005850135.1	1.05e-62	191.0	COG5147@1|root,KOG0048@2759|Eukaryota,37TAC@33090|Viridiplantae,34MHA@3041|Chlorophyta	3041|Chlorophyta	K	Myb-like DNA-binding domain	-	-	-	ko:K21769	ko04218,ko05166,map04218,map05166	-	-	-	ko00000,ko00001,ko03000	-	-	-	Myb_DNA-binding
XP_005850136.1	554065.XP_005850136.1	0.0	2197.0	2D07R@1|root,2SD4I@2759|Eukaryota,389V6@33090|Viridiplantae,34INW@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	ko:K16489	-	-	-	-	ko00000,ko03036	-	-	-	-
XP_005850137.1	554065.XP_005850137.1	1.09e-178	498.0	KOG0266@1|root,KOG0266@2759|Eukaryota,37P7V@33090|Viridiplantae,34J7M@3041|Chlorophyta	3041|Chlorophyta	S	WD domain, G-beta repeat	-	-	-	ko:K14963	ko04934,map04934	-	-	-	ko00000,ko00001,ko03036	-	-	-	WD40
XP_005850138.1	554065.XP_005850138.1	0.0	1223.0	KOG0321@1|root,KOG0321@2759|Eukaryota,37NKS@33090|Viridiplantae,34KMQ@3041|Chlorophyta	3041|Chlorophyta	S	WD domain, G-beta repeat	-	-	-	ko:K11790	-	-	-	-	ko00000,ko04121	-	-	-	WD40
XP_005850139.1	554065.XP_005850139.1	3.27e-100	292.0	COG1143@1|root,KOG3256@2759|Eukaryota,37KYT@33090|Viridiplantae,34HD2@3041|Chlorophyta	3041|Chlorophyta	C	4Fe-4S dicluster domain	-	-	1.6.5.3,1.6.99.3	ko:K03941	ko00190,ko01100,ko04714,ko04723,ko04932,ko05010,ko05012,ko05016,map00190,map01100,map04714,map04723,map04932,map05010,map05012,map05016	M00143	R11945	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.1.6	-	-	Fer4
XP_005850140.1	554065.XP_005850140.1	0.0	1002.0	KOG0362@1|root,KOG0362@2759|Eukaryota,37MYR@33090|Viridiplantae,34GQ5@3041|Chlorophyta	3041|Chlorophyta	O	assists the folding of proteins upon ATP hydrolysis	-	-	-	ko:K09500	-	-	-	-	ko00000,ko03036,ko03110	-	-	-	Cpn60_TCP1
XP_005850141.1	554065.XP_005850141.1	1.91e-192	533.0	COG1471@1|root,KOG0378@2759|Eukaryota,37RB4@33090|Viridiplantae,34H2C@3041|Chlorophyta	3041|Chlorophyta	J	Belongs to the eukaryotic ribosomal protein eS4 family	RPS4	-	-	ko:K02987	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	40S_S4_C,KOW,RS4NT,Ribosomal_S4e,S4
XP_005850142.1	554065.XP_005850142.1	1.85e-201	557.0	COG5021@1|root,KOG0941@2759|Eukaryota,389VC@33090|Viridiplantae,34PF9@3041|Chlorophyta	3041|Chlorophyta	O	Regulator of chromosome condensation (RCC1) repeat	-	-	-	-	-	-	-	-	-	-	-	-	RCC1
XP_005850143.1	554065.XP_005850143.1	3.62e-291	793.0	COG5021@1|root,KOG0941@2759|Eukaryota,37YHA@33090|Viridiplantae,34K99@3041|Chlorophyta	3041|Chlorophyta	O	Domain Homologous to E6-AP Carboxyl Terminus with	-	-	2.3.2.26	ko:K10587	ko04120,ko05165,ko05203,map04120,map05165,map05203	-	-	-	ko00000,ko00001,ko01000,ko04121	-	-	-	HECT
XP_005850144.1	554065.XP_005850144.1	1.96e-309	847.0	COG0639@1|root,COG5091@1|root,KOG0376@2759|Eukaryota,KOG1309@2759|Eukaryota,37J4X@33090|Viridiplantae,34JWE@3041|Chlorophyta	3041|Chlorophyta	T	SGS domain	-	-	-	ko:K12795	ko04621,ko04626,map04621,map04626	-	-	-	ko00000,ko00001	-	-	-	CS,SGS,TPR_8
XP_005850145.1	554065.XP_005850145.1	2.88e-311	847.0	COG0639@1|root,KOG0374@2759|Eukaryota,37J5F@33090|Viridiplantae,34HIF@3041|Chlorophyta	3041|Chlorophyta	T	Calcineurin-like phosphoesterase	-	-	-	-	-	-	-	-	-	-	-	-	Metallophos
XP_005850148.1	554065.XP_005850148.1	0.0	1209.0	COG0205@1|root,KOG2440@2759|Eukaryota,37JHI@33090|Viridiplantae,34J3N@3041|Chlorophyta	3041|Chlorophyta	G	Catalytic subunit of pyrophosphate--fructose 6-phosphate 1-phosphotransferase. Catalyzes the phosphorylation of D-fructose 6-phosphate, the first committing step of glycolysis. Uses inorganic phosphate (PPi) as phosphoryl donor instead of ATP like common ATP-dependent phosphofructokinases (ATP-PFKs), which renders the reaction reversible, and can thus function both in glycolysis and gluconeogenesis	PFP-BETA	-	2.7.1.90	ko:K00895	ko00010,ko00030,ko00051,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00051,map01100,map01110,map01120,map01130	-	R00764,R02073	RC00017	ko00000,ko00001,ko01000	-	-	-	PFK
XP_005850152.1	554065.XP_005850152.1	1.76e-258	709.0	28KQ9@1|root,2QRKW@2759|Eukaryota,37JAP@33090|Viridiplantae,34HU4@3041|Chlorophyta	3041|Chlorophyta	S	Chlorophyllase	-	-	-	-	-	-	-	-	-	-	-	-	Chlorophyllase2
XP_005850153.1	554065.XP_005850153.1	4.03e-203	566.0	2E404@1|root,2SAZ2@2759|Eukaryota,37XEP@33090|Viridiplantae,34MR0@3041|Chlorophyta	3041|Chlorophyta	S	Survival motor neuron (SMN) interacting protein 1 (SIP1)	-	-	-	ko:K13130	ko03013,map03013	M00426	-	-	ko00000,ko00001,ko00002,ko03041	-	-	-	SIP1
XP_005850155.1	554065.XP_005850155.1	1.34e-166	465.0	KOG2641@1|root,KOG2641@2759|Eukaryota,37RI3@33090|Viridiplantae,34JZE@3041|Chlorophyta	3041|Chlorophyta	T	Organic solute transporter Ostalpha	-	-	-	-	-	-	-	-	-	-	-	-	Solute_trans_a
XP_005850159.1	554065.XP_005850159.1	9.8e-262	715.0	COG0463@1|root,2QTF9@2759|Eukaryota,37N9S@33090|Viridiplantae,34MM9@3041|Chlorophyta	3041|Chlorophyta	M	Glycosyltransferase family 92	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_transf_92
XP_005850160.1	554065.XP_005850160.1	9.03e-257	703.0	COG0463@1|root,2QTF9@2759|Eukaryota,37N9S@33090|Viridiplantae,34MM9@3041|Chlorophyta	3041|Chlorophyta	M	Glycosyltransferase family 92	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_transf_92
XP_005850161.1	554065.XP_005850161.1	0.0	1060.0	2E2FG@1|root,2S9PA@2759|Eukaryota,388MD@33090|Viridiplantae,34M98@3041|Chlorophyta	3041|Chlorophyta	S	Pentapeptide repeats (9 copies)	-	-	-	-	-	-	-	-	-	-	-	-	Pentapeptide
XP_005850162.1	554065.XP_005850162.1	0.0	1941.0	COG1498@1|root,COG5059@1|root,KOG0239@2759|Eukaryota,KOG2572@2759|Eukaryota,37JT9@33090|Viridiplantae,34HE3@3041|Chlorophyta	3041|Chlorophyta	AJ	snoRNA binding domain, NOP5NT is the N terminal domain found in RNA-binding proteins of the NOP5 family	NOP5	-	-	ko:K14565	ko03008,map03008	-	-	-	ko00000,ko00001,ko03009	-	-	-	NOP5NT,Nop
XP_005850167.1	554065.XP_005850167.1	1.95e-103	298.0	KOG2037@1|root,KOG2037@2759|Eukaryota,37QWT@33090|Viridiplantae,34J5S@3041|Chlorophyta	3041|Chlorophyta	S	Guanylate-binding protein, N-terminal domain	-	-	-	ko:K20899	ko04621,map04621	-	-	-	ko00000,ko00001	-	-	-	GBP,GBP_C
XP_005850168.1	554065.XP_005850168.1	0.0	933.0	COG5258@1|root,KOG0463@2759|Eukaryota,37NC5@33090|Viridiplantae,34HGD@3041|Chlorophyta	3041|Chlorophyta	J	Elongation factor Tu GTP binding domain	-	-	-	-	-	-	-	-	-	-	-	-	GTP_EFTU,GTP_EFTU_D3
XP_005850169.1	554065.XP_005850169.1	2.78e-251	689.0	COG0702@1|root,KOG1203@2759|Eukaryota,37N31@33090|Viridiplantae,34H5P@3041|Chlorophyta	3041|Chlorophyta	G	3,8-divinyl protochlorophyllide a 8-vinyl reductase	DVR	-	1.3.1.75	ko:K19073	ko00860,ko01100,ko01110,map00860,map01100,map01110	-	R06272,R06896	RC01376	ko00000,ko00001,ko01000	-	-	-	NAD_binding_10
XP_005850170.1	554065.XP_005850170.1	0.0	1330.0	COG0814@1|root,COG2930@1|root,KOG1305@2759|Eukaryota,KOG1843@2759|Eukaryota,37ZMJ@33090|Viridiplantae,34KF5@3041|Chlorophyta	3041|Chlorophyta	E	Transmembrane amino acid transporter protein	-	-	-	ko:K14996	-	-	-	-	ko00000,ko02000	2.A.18.6	-	-	Aa_trans
XP_005850171.1	554065.XP_005850171.1	4.48e-78	232.0	KOG2219@1|root,KOG2219@2759|Eukaryota,37J6T@33090|Viridiplantae,34IAY@3041|Chlorophyta	3041|Chlorophyta	S	Uncharacterised conserved protein	-	-	-	ko:K19513	-	-	-	-	ko00000,ko03029,ko04131	-	-	-	FPL
XP_005850172.1	554065.XP_005850172.1	0.0	1794.0	2CN1I@1|root,2QTAE@2759|Eukaryota,37MT3@33090|Viridiplantae,34KVW@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005850174.1	554065.XP_005850174.1	1.52e-214	594.0	COG1028@1|root,KOG1208@2759|Eukaryota,37ZV3@33090|Viridiplantae,34KQ3@3041|Chlorophyta	3041|Chlorophyta	Q	short chain dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	adh_short
XP_005850175.1	554065.XP_005850175.1	0.0	1055.0	COG2425@1|root,2S1VR@2759|Eukaryota,37YA0@33090|Viridiplantae,34J40@3041|Chlorophyta	3041|Chlorophyta	S	von Willebrand factor (vWF) type A domain	-	-	-	-	-	-	-	-	-	-	-	-	VWA_2
XP_005850177.1	554065.XP_005850177.1	7.49e-169	471.0	COG1011@1|root,KOG3109@2759|Eukaryota,37VG4@33090|Viridiplantae,34IKV@3041|Chlorophyta	3041|Chlorophyta	S	Haloacid dehalogenase-like hydrolase	-	-	-	ko:K07025,ko:K18551	ko00760,map00760	-	R02323,R03346	RC00017	ko00000,ko00001,ko01000	-	-	-	HAD_2
XP_005850179.1	554065.XP_005850179.1	4.16e-151	425.0	COG0081@1|root,KOG1570@2759|Eukaryota,37HRU@33090|Viridiplantae,34GZM@3041|Chlorophyta	3041|Chlorophyta	J	Belongs to the universal ribosomal protein uL1 family	RPL10a	-	-	ko:K02865	ko03010,map03010	M00177	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L1
XP_005850180.1	554065.XP_005850180.1	1.55e-116	334.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37ZFZ@33090|Viridiplantae,34JW1@3041|Chlorophyta	3041|Chlorophyta	S	Pentacotripeptide-repeat region of PRORP	-	-	-	ko:K17710	-	-	-	-	ko00000,ko03016,ko03029	-	-	-	PPR_2,PPR_3
XP_005850181.1	554065.XP_005850181.1	0.0	1369.0	KOG2632@1|root,KOG2632@2759|Eukaryota,37R1N@33090|Viridiplantae,34MHG@3041|Chlorophyta	3041|Chlorophyta	S	Rhomboid family	-	-	-	-	-	-	-	-	-	-	-	-	Rhomboid
XP_005850182.1	554065.XP_005850182.1	0.0	3830.0	KOG3599@1|root,KOG3599@2759|Eukaryota,37TPD@33090|Viridiplantae,34H6Z@3041|Chlorophyta	3041|Chlorophyta	PT	Polycystin cation channel	-	-	-	-	-	-	-	-	-	-	-	-	PKD_channel
XP_005850184.1	554065.XP_005850184.1	6.51e-82	242.0	2EZ94@1|root,2T0MA@2759|Eukaryota,3845C@33090|Viridiplantae,34NH2@3041|Chlorophyta	3041|Chlorophyta	S	Domain of unknown function (DUF543)	-	-	-	ko:K17784	-	-	-	-	ko00000,ko03029	-	-	-	DUF543
XP_005850185.1	554065.XP_005850185.1	0.0	1367.0	KOG0401@1|root,KOG0401@2759|Eukaryota,37J2C@33090|Viridiplantae,34H9Z@3041|Chlorophyta	3041|Chlorophyta	J	Initiation factor	EIF4G	-	-	ko:K03260	ko03013,ko05416,map03013,map05416	M00428	-	-	ko00000,ko00001,ko00002,ko03012,ko03019	-	-	-	MA3,MIF4G
XP_005850186.1	554065.XP_005850186.1	2.1e-35	124.0	2EPDS@1|root,2SSKU@2759|Eukaryota,381GW@33090|Viridiplantae,34MXR@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005850189.1	554065.XP_005850189.1	1.88e-257	725.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37R8Y@33090|Viridiplantae,34I97@3041|Chlorophyta	3041|Chlorophyta	S	PPR repeat	-	-	-	ko:K17964	-	-	-	-	ko00000,ko03029	-	-	-	PPR,PPR_2,PPR_3
XP_005850190.1	554065.XP_005850190.1	8.36e-278	759.0	KOG2110@1|root,KOG2110@2759|Eukaryota,37HX3@33090|Viridiplantae,34K8P@3041|Chlorophyta	3041|Chlorophyta	S	WD40 repeats	-	-	-	ko:K17908	ko04136,ko04138,ko04140,map04136,map04138,map04140	-	-	-	ko00000,ko00001,ko02000,ko03029,ko04131	9.A.15.1	-	-	-
XP_005850191.1	554065.XP_005850191.1	3.55e-127	365.0	COG0663@1|root,2QTES@2759|Eukaryota,37HVB@33090|Viridiplantae,34M4B@3041|Chlorophyta	3041|Chlorophyta	S	Hexapeptide repeat of succinyl-transferase	-	-	-	-	-	-	-	-	-	-	-	-	Hexapep
XP_005850192.1	554065.XP_005850192.1	3.23e-181	536.0	2CISH@1|root,2STWP@2759|Eukaryota,381JP@33090|Viridiplantae,34N8Y@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005850194.1	554065.XP_005850194.1	6.67e-165	460.0	KOG4826@1|root,KOG4826@2759|Eukaryota,37SUX@33090|Viridiplantae,34KQE@3041|Chlorophyta	3041|Chlorophyta	I	Emopamil binding protein	-	-	5.3.3.5	ko:K01824	ko00100,ko01100,ko01110,map00100,map01100,map01110	M00101	R03353,R04804,R07484	RC00911	ko00000,ko00001,ko00002,ko01000	-	-	-	EBP
XP_005850196.1	554065.XP_005850196.1	0.0	1564.0	28MZ3@1|root,2QUHX@2759|Eukaryota,37MDJ@33090|Viridiplantae,34PA7@3041|Chlorophyta	3041|Chlorophyta	S	RAP domain	-	-	-	-	-	-	-	-	-	-	-	-	RAP
XP_005850197.1	554065.XP_005850197.1	1.56e-231	637.0	2EBMI@1|root,2SHPE@2759|Eukaryota,37Y79@33090|Viridiplantae,34JD8@3041|Chlorophyta	3041|Chlorophyta	S	MYND finger	-	-	-	-	-	-	-	-	-	-	-	-	CS,zf-MYND
XP_005850198.1	554065.XP_005850198.1	1.22e-108	313.0	COG0500@1|root,KOG1499@2759|Eukaryota,37PPD@33090|Viridiplantae,34J81@3041|Chlorophyta	3041|Chlorophyta	KOT	Belongs to the class I-like SAM-binding methyltransferase superfamily. Protein arginine N- methyltransferase family	-	-	2.1.1.319	ko:K11434	ko04068,ko04922,map04068,map04922	-	R11216,R11217,R11219	RC00003,RC02120,RC03388,RC03390	ko00000,ko00001,ko01000,ko03036	-	-	-	Methyltransf_25,PrmA
XP_005850199.1	554065.XP_005850199.1	1.17e-84	249.0	KOG0389@1|root,KOG0389@2759|Eukaryota,37SNU@33090|Viridiplantae,34GS0@3041|Chlorophyta	3041|Chlorophyta	B	homolog of Saccharomyces cerevisiae FUN30, a SWI SNF2 family protein, over expression of the protein affects chromosome stability. ChromDB ID	-	-	3.6.4.12	ko:K14439	ko04550,map04550	-	-	-	ko00000,ko00001,ko01000,ko03036	-	-	-	Helicase_C,SNF2_N
XP_005850200.1	554065.XP_005850200.1	4.22e-243	668.0	COG0240@1|root,KOG2711@2759|Eukaryota,37Y1K@33090|Viridiplantae,34KCJ@3041|Chlorophyta	3041|Chlorophyta	E	Glycerol-3-phosphate dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	NAD_Gly3P_dh_C,NAD_Gly3P_dh_N
XP_005850202.1	554065.XP_005850202.1	1.98e-119	343.0	2ERY6@1|root,2SUMH@2759|Eukaryota,3814Q@33090|Viridiplantae,34MNU@3041|Chlorophyta	3041|Chlorophyta	S	Chlorophyll A-B binding protein	-	-	-	-	-	-	-	-	-	-	-	-	Chloroa_b-bind
XP_005850203.1	554065.XP_005850203.1	1.34e-175	488.0	COG0847@1|root,KOG2248@2759|Eukaryota,37ZGY@33090|Viridiplantae,34JFJ@3041|Chlorophyta	3041|Chlorophyta	L	Exonuclease	-	-	-	ko:K18327	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	RNase_T
XP_005850204.1	554065.XP_005850204.1	9.4e-179	523.0	2E5TI@1|root,2SCJW@2759|Eukaryota,382EM@33090|Viridiplantae,34NVD@3041|Chlorophyta	3041|Chlorophyta	S	BUD22	-	-	-	-	-	-	-	-	-	-	-	-	BUD22
XP_005850205.1	554065.XP_005850205.1	6.62e-175	504.0	KOG0272@1|root,KOG0272@2759|Eukaryota,37HYM@33090|Viridiplantae,34JFC@3041|Chlorophyta	3041|Chlorophyta	A	pre-mRNA processing factor 4 (PRP4) like	-	-	-	ko:K12662	ko03040,map03040	M00354	-	-	ko00000,ko00001,ko00002,ko03041	-	-	-	PRP4,WD40
XP_005850206.1	3055.EDO98281	1.22e-20	87.0	2AH3C@1|root,2S9WY@2759|Eukaryota,37WUV@33090|Viridiplantae,34IJB@3041|Chlorophyta	3041|Chlorophyta	S	Domain of unknown function (DUF3067)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3067
XP_005850208.1	554065.XP_005850208.1	0.0	1968.0	COG0474@1|root,KOG0206@2759|Eukaryota,37IA9@33090|Viridiplantae,34H2Y@3041|Chlorophyta	3041|Chlorophyta	P	Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IV subfamily	-	-	3.6.3.1	ko:K14802	-	-	-	-	ko00000,ko01000,ko03009	3.A.3.8	-	-	Hydrolase,PhoLip_ATPase_C
XP_005850209.1	554065.XP_005850209.1	1.97e-277	758.0	COG0151@1|root,KOG0237@2759|Eukaryota,37QAB@33090|Viridiplantae,34ISC@3041|Chlorophyta	3041|Chlorophyta	F	AIR synthase related protein, C-terminal domain	-	-	6.3.3.1	ko:K01933	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R04208	RC01100	ko00000,ko00001,ko00002,ko01000	-	-	-	AIRS,AIRS_C
XP_005850210.1	554065.XP_005850210.1	8.02e-230	633.0	COG0575@1|root,KOG1440@2759|Eukaryota,37S44@33090|Viridiplantae,34HWX@3041|Chlorophyta	3041|Chlorophyta	I	Belongs to the CDS family	-	-	2.7.7.41	ko:K00981	ko00564,ko01100,ko01110,ko04070,map00564,map01100,map01110,map04070	M00093	R01799	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	CTP_transf_1
XP_005850211.1	554065.XP_005850211.1	0.0	974.0	COG0697@1|root,2S191@2759|Eukaryota,37XYX@33090|Viridiplantae,34MQ6@3041|Chlorophyta	3041|Chlorophyta	EG	Drug Metabolite transporter superfamily	-	-	-	-	-	-	-	-	-	-	-	-	EamA
XP_005850212.1	554065.XP_005850212.1	0.0	1023.0	KOG1327@1|root,KOG1327@2759|Eukaryota,37MKV@33090|Viridiplantae,34J60@3041|Chlorophyta	3041|Chlorophyta	T	Copine	-	-	-	-	-	-	-	-	-	-	-	-	C2,Copine
XP_005850214.1	554065.XP_005850214.1	0.0	2152.0	COG2252@1|root,2QQ5E@2759|Eukaryota,37KKT@33090|Viridiplantae,34JQR@3041|Chlorophyta	33090|Viridiplantae	S	Permease family	-	-	-	ko:K06901	-	-	-	-	ko00000,ko02000	2.A.1.40	-	-	Xan_ur_permease
XP_005850216.1	554065.XP_005850216.1	0.0	1095.0	COG0515@1|root,KOG0192@2759|Eukaryota,37N3E@33090|Viridiplantae,34GPM@3041|Chlorophyta	3041|Chlorophyta	T	Protein tyrosine kinase	-	-	-	-	-	-	-	-	-	-	-	-	Pkinase_Tyr
XP_005850218.1	554065.XP_005850218.1	0.0	1122.0	KOG1164@1|root,KOG1164@2759|Eukaryota,37NP2@33090|Viridiplantae,34K4Z@3041|Chlorophyta	3041|Chlorophyta	T	serine threonine protein kinase	-	-	-	-	-	-	-	-	-	-	-	-	Pkinase
XP_005850219.1	554065.XP_005850219.1	2.91e-181	504.0	COG0802@1|root,2S3MQ@2759|Eukaryota,37X3P@33090|Viridiplantae,34INJ@3041|Chlorophyta	3041|Chlorophyta	S	Threonylcarbamoyl adenosine biosynthesis protein TsaE	-	-	-	-	-	-	-	-	-	-	-	-	TsaE
XP_005850220.1	554065.XP_005850220.1	0.0	863.0	COG0612@1|root,KOG0960@2759|Eukaryota,37QB0@33090|Viridiplantae,34GTB@3041|Chlorophyta	3041|Chlorophyta	O	Belongs to the peptidase M16 family	-	-	3.4.24.64	ko:K17732	-	-	-	-	ko00000,ko01000,ko01002,ko03029	-	-	-	Peptidase_M16,Peptidase_M16_C
