#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
scaffold22.g6069.t1	3075.A0A087SL12	3.84e-52	171.0	COG1990@1|root,KOG3282@2759|Eukaryota,37VZF@33090|Viridiplantae,34IBR@3041|Chlorophyta	3041|Chlorophyta	S	Peptidyl-tRNA hydrolase PTH2	-	-	3.1.1.29	ko:K04794	-	-	-	-	ko00000,ko01000,ko03012	-	-	-	PTH2
scaffold22.g6070.t1	554065.XP_005849975.1	8.21e-129	420.0	KOG1188@1|root,KOG1188@2759|Eukaryota,388QK@33090|Viridiplantae,34PCJ@3041|Chlorophyta	3041|Chlorophyta	S	Protein of unknown function (DUF760)	-	-	-	-	-	-	-	-	-	-	-	-	DUF760
scaffold22.g6071.t1	3075.A0A087SL04	9.16e-170	513.0	KOG0270@1|root,KOG0270@2759|Eukaryota,37HSM@33090|Viridiplantae,34HC7@3041|Chlorophyta	3041|Chlorophyta	S	WD domain, G-beta repeat	-	-	-	ko:K14791	-	-	-	-	ko00000,ko03009	-	-	-	WD40
scaffold22.g6073.t1	554065.XP_005850243.1	6.81e-70	239.0	28HD7@1|root,2QPRG@2759|Eukaryota,37PIQ@33090|Viridiplantae,34IQ5@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
scaffold22.g6074.t1	3075.A0A087SBP4	2.39e-76	249.0	COG2267@1|root,KOG1455@2759|Eukaryota,37VX4@33090|Viridiplantae,34I1F@3041|Chlorophyta	3041|Chlorophyta	I	Serine aminopeptidase, S33	-	-	3.1.1.23	ko:K01054	ko00561,ko01100,ko04714,ko04723,ko04923,map00561,map01100,map04714,map04723,map04923	M00098	R01351	RC00020,RC00041	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	Hydrolase_4
scaffold22.g6075.t1	554065.XP_005851196.1	9.61e-87	268.0	COG0685@1|root,2QS7Q@2759|Eukaryota,37I6A@33090|Viridiplantae,34HJK@3041|Chlorophyta	3041|Chlorophyta	E	Belongs to the peroxidase family	-	-	1.11.1.11	ko:K00434	ko00053,ko00480,map00053,map00480	-	R00644	RC00092	ko00000,ko00001,ko01000	-	-	-	peroxidase
scaffold22.g6076.t1	3075.A0A087SL08	1.72e-71	232.0	COG0282@1|root,2QSJJ@2759|Eukaryota,37TBY@33090|Viridiplantae,34JFT@3041|Chlorophyta	3041|Chlorophyta	G	Acetate kinase	ACK1	-	-	-	-	-	-	-	-	-	-	-	Acetate_kinase
scaffold22.g6077.t1	3075.A0A087SL07	7.12e-46	171.0	COG0280@1|root,2QW25@2759|Eukaryota,37SWP@33090|Viridiplantae,34JYI@3041|Chlorophyta	3041|Chlorophyta	H	phosphate acetyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	AAA_26,DRTGG,PTA_PTB
scaffold22.g6078.t1	554065.XP_005849993.1	2.61e-52	171.0	29Y0B@1|root,2RXSZ@2759|Eukaryota,37X11@33090|Viridiplantae,34IM7@3041|Chlorophyta	3041|Chlorophyta	J	Ribosomal protein S20	-	-	-	ko:K02968	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S20p
scaffold22.g6079.t1	3067.XP_002951273.1	2.89e-33	144.0	28KG7@1|root,2QSXE@2759|Eukaryota,37K30@33090|Viridiplantae,34IH9@3041|Chlorophyta	3041|Chlorophyta	K	MYB-CC type transfactor, LHEQLE motif	-	-	-	ko:K06236	ko04151,ko04510,ko04512,ko04611,ko04926,ko04933,ko04974,ko05146,ko05165,map04151,map04510,map04512,map04611,map04926,map04933,map04974,map05146,map05165	-	-	-	ko00000,ko00001,ko00536,ko04516	-	-	-	Myb_CC_LHEQLE,Myb_DNA-binding
scaffold22.g6080.t1	248742.XP_005649701.1	3.97e-131	405.0	COG0475@1|root,KOG1650@2759|Eukaryota,37IF8@33090|Viridiplantae,34HN1@3041|Chlorophyta	3041|Chlorophyta	P	Sodium/hydrogen exchanger family	-	-	-	-	-	-	-	-	-	-	-	-	Na_H_Exchanger
scaffold22.g6082.t1	554065.XP_005849990.1	2.21e-08	65.9	28NJT@1|root,2R8GH@2759|Eukaryota,380ZC@33090|Viridiplantae,34N16@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
scaffold22.g6083.t1	3067.XP_002953985.1	7.85e-102	327.0	COG0438@1|root,KOG1111@2759|Eukaryota,37HHY@33090|Viridiplantae,34JWG@3041|Chlorophyta	3041|Chlorophyta	IMO	Glycosyl transferases group 1	-	-	-	ko:K06119	ko00561,ko01100,map00561,map01100	-	R06867	RC00005,RC00059	ko00000,ko00001,ko01000,ko01003	-	GT4	iRC1080.CRv4_Au5_s1_g1736_t1	Glyco_transf_4,Glycos_transf_1
scaffold22.g6085.t1	3055.EDO99224	5.49e-81	252.0	COG1211@1|root,2QUUE@2759|Eukaryota,37JBI@33090|Viridiplantae,34HD7@3041|Chlorophyta	3041|Chlorophyta	H	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	CMS	-	2.7.7.60	ko:K00991	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00096	R05633	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	IspD
scaffold22.g6086.t1	554065.XP_005850152.1	1.06e-86	293.0	28KQ9@1|root,2QRKW@2759|Eukaryota,37JAP@33090|Viridiplantae,34HU4@3041|Chlorophyta	3041|Chlorophyta	S	Chlorophyllase	-	-	-	-	-	-	-	-	-	-	-	-	Chlorophyllase2
scaffold22.g6090.t1	3067.XP_002955943.1	6.49e-77	238.0	COG5198@1|root,KOG3187@2759|Eukaryota,37RST@33090|Viridiplantae,34HZ5@3041|Chlorophyta	3041|Chlorophyta	I	Catalyzes the third of the four reactions of the long- chain fatty acids elongation cycle. This endoplasmic reticulum- bound enzymatic process, allows the addition of two carbons to the chain of long- and very long-chain fatty acids VLCFAs per cycle. This enzyme catalyzes the dehydration of the 3-hydroxyacyl-CoA intermediate into trans-2,3-enoyl-CoA, within each cycle of fatty acid elongation. Thereby, it participates to the production of VLCFAs of different chain lengths that are involved in multiple biological processes as precursors of membrane lipids and lipid mediators	-	-	4.2.1.134	ko:K10703	ko00062,ko01040,ko01110,ko01212,map00062,map01040,map01110,map01212	M00415	R07760,R10827	RC00770,RC01095	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	PTPLA
scaffold22.g6091.t1	554065.XP_005850009.1	1.34e-173	555.0	KOG1043@1|root,KOG1043@2759|Eukaryota,37NDX@33090|Viridiplantae,34HMH@3041|Chlorophyta	3041|Chlorophyta	H	LETM1-like protein	-	-	-	-	-	-	-	-	-	-	-	-	LETM1
scaffold22.g6092.t1	554065.XP_005850036.1	1.17e-119	418.0	KOG4364@1|root,KOG4364@2759|Eukaryota,37J29@33090|Viridiplantae,34IR7@3041|Chlorophyta	3041|Chlorophyta	B	Caf1 is a multi-protein complex originally isolated from human cells and named for its ability to assemble nucleosomes onto newly replicated DNA	-	-	-	ko:K10750	-	-	-	-	ko00000,ko03036	-	-	-	CAF1A,Homeobox
scaffold22.g6093.t1	554065.XP_005850038.1	9.58e-237	679.0	COG3508@1|root,KOG1417@2759|Eukaryota,37HEG@33090|Viridiplantae,34JH1@3041|Chlorophyta	3041|Chlorophyta	E	homogentisate 1,2-dioxygenase	-	-	1.13.11.5	ko:K00451	ko00350,ko00643,ko01100,ko01120,map00350,map00643,map01100,map01120	M00044	R02519	RC00737	ko00000,ko00001,ko00002,ko01000	-	-	-	HgmA
scaffold22.g6094.t1	554065.XP_005850290.1	1.95e-138	446.0	COG4581@1|root,KOG0947@2759|Eukaryota,37IIE@33090|Viridiplantae,34GYQ@3041|Chlorophyta	3041|Chlorophyta	A	DSHCT	-	-	-	-	-	-	-	-	-	-	-	-	DEAD,DSHCT
scaffold22.g6095.t1	554065.XP_005850290.1	1.65e-107	358.0	COG4581@1|root,KOG0947@2759|Eukaryota,37IIE@33090|Viridiplantae,34GYQ@3041|Chlorophyta	3041|Chlorophyta	A	DSHCT	-	-	-	-	-	-	-	-	-	-	-	-	DEAD,DSHCT
scaffold22.g6096.t1	554065.XP_005844414.1	7.99e-102	341.0	COG5260@1|root,KOG1906@2759|Eukaryota,37IPQ@33090|Viridiplantae,34HMT@3041|Chlorophyta	3041|Chlorophyta	L	isoform X1	-	-	-	ko:K06236	ko04151,ko04510,ko04512,ko04611,ko04926,ko04933,ko04974,ko05146,ko05165,map04151,map04510,map04512,map04611,map04926,map04933,map04974,map05146,map05165	-	-	-	ko00000,ko00001,ko00536,ko04516	-	-	-	-
scaffold22.g6102.t1	554065.XP_005847002.1	5.11e-28	115.0	KOG0406@1|root,KOG0406@2759|Eukaryota,37XAJ@33090|Viridiplantae,34MQZ@3041|Chlorophyta	3041|Chlorophyta	O	Glutathione S-transferase, N-terminal domain	-	-	2.5.1.18	ko:K00799	ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418	-	R03522,R07002,R07003,R07004,R07023,R07024,R07025,R07026,R07069,R07070,R07083,R07084,R07091,R07092,R07093,R07094,R07100,R07113,R07116,R08280,R09409,R11905	RC00004,RC00069,RC00840,RC00948,RC01704,RC01705,RC01706,RC01758,RC01759,RC01765,RC01767,RC01769,RC02243,RC02527,RC02939,RC02940,RC02942,RC02943,RC02944	ko00000,ko00001,ko01000,ko02000	1.A.12.2.2,1.A.12.3.2	-	-	GST_C_2,GST_N_3
scaffold22.g6103.t1	554065.XP_005850242.1	0.0	1030.0	COG0751@1|root,2QS5T@2759|Eukaryota,37JRG@33090|Viridiplantae,34JWC@3041|Chlorophyta	3041|Chlorophyta	J	Glycyl-tRNA synthetase alpha subunit	-	-	6.1.1.14	ko:K14164	ko00970,map00970	M00360	R03654	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko03016	-	-	-	tRNA-synt_2e,tRNA_synt_2f
scaffold22.g6105.t1	554065.XP_005850241.1	8.51e-78	236.0	COG1100@1|root,KOG0072@2759|Eukaryota,388IY@33090|Viridiplantae,34J74@3041|Chlorophyta	3041|Chlorophyta	U	Belongs to the small GTPase superfamily. Arf family	-	-	-	ko:K07942	-	-	-	-	ko00000,ko04031,ko04131	-	-	-	Arf
scaffold22.g6106.t1	554065.XP_005849989.1	9.96e-153	491.0	COG5236@1|root,KOG2231@2759|Eukaryota,37JKI@33090|Viridiplantae,34IYG@3041|Chlorophyta	3041|Chlorophyta	O	Zinc finger domain	-	-	2.3.2.27	ko:K22381	-	-	-	-	ko00000,ko01000,ko04121	-	-	-	zf-C3HC4_3
scaffold22.g6108.t1	554065.XP_005850032.1	3.88e-141	419.0	COG3934@1|root,2QU0Z@2759|Eukaryota,37MW8@33090|Viridiplantae,34PD0@3041|Chlorophyta	3041|Chlorophyta	G	Belongs to the glycosyl hydrolase 5 (cellulase A) family	-	-	3.2.1.78	ko:K19355	ko00051,map00051	-	R01332	RC00467	ko00000,ko00001,ko01000	-	-	-	Cellulase
scaffold22.g6110.t1	554065.XP_005850041.1	1.27e-61	224.0	2CMZ2@1|root,2QSV6@2759|Eukaryota,37KWN@33090|Viridiplantae,34IB9@3041|Chlorophyta	3041|Chlorophyta	S	Rhodanese-like domain	-	-	-	-	-	-	-	-	-	-	-	-	Rhodanese
scaffold22.g6111.t1	554065.XP_005850293.1	2.53e-70	235.0	COG4371@1|root,2QUI9@2759|Eukaryota,37R09@33090|Viridiplantae,34I1D@3041|Chlorophyta	3041|Chlorophyta	S	Protein of unknown function (DUF1517)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1517
scaffold22.g6113.t1	554065.XP_005850294.1	0.0	1239.0	COG1032@1|root,2R6PD@2759|Eukaryota,37SP2@33090|Viridiplantae,34H14@3041|Chlorophyta	3041|Chlorophyta	H	Radical SAM proteins catalyze diverse reactions, including unusual methylations, isomerization, sulphur insertion, ring formation, anaerobic oxidation and protein radical formation	-	-	-	-	-	-	-	-	-	-	-	-	DUF2344,Radical_SAM
scaffold22.g6114.t1	554065.XP_005850042.1	1.58e-83	261.0	COG1720@1|root,KOG2942@2759|Eukaryota,37Q9P@33090|Viridiplantae,34HW5@3041|Chlorophyta	3041|Chlorophyta	S	Uncharacterised protein family UPF0066	-	-	-	-	-	-	-	-	-	-	-	-	UPF0066
scaffold22.g6116.t1	3075.A0A087SCL4	2.8e-80	256.0	KOG2888@1|root,KOG2888@2759|Eukaryota,37KBI@33090|Viridiplantae,34J87@3041|Chlorophyta	3041|Chlorophyta	S	PRP38 family	-	-	-	ko:K12850	ko03040,map03040	-	-	-	ko00000,ko00001,ko03041	-	-	-	PRP38
scaffold22.g6117.t1	554065.XP_005850031.1	8.34e-129	380.0	COG2453@1|root,KOG1716@2759|Eukaryota,37MPD@33090|Viridiplantae,34JPE@3041|Chlorophyta	3041|Chlorophyta	V	Glycogen recognition site of AMP-activated protein kinase	-	-	-	-	-	-	-	-	-	-	-	-	AMPK1_CBM,DSPc
scaffold22.g6118.t1	554065.XP_005850282.1	9.61e-79	255.0	COG0616@1|root,2QQH5@2759|Eukaryota,37JSU@33090|Viridiplantae,34K41@3041|Chlorophyta	3041|Chlorophyta	OU	Peptidase family S49	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S49,Peptidase_S49_N
scaffold22.g6125.t1	554065.XP_005850341.1	2.41e-139	421.0	2E2E3@1|root,2S9MY@2759|Eukaryota,37YVD@33090|Viridiplantae,34JB5@3041|Chlorophyta	3041|Chlorophyta	S	CotH kinase protein	-	-	-	-	-	-	-	-	-	-	-	-	CotH
scaffold22.g6126.t1	554065.XP_005850087.1	1.56e-104	319.0	COG0545@1|root,KOG0543@2759|Eukaryota,37NZ6@33090|Viridiplantae,34P9H@3041|Chlorophyta	3041|Chlorophyta	O	Peptidylprolyl isomerase	-	-	5.2.1.8	ko:K09571	ko04915,map04915	-	-	-	ko00000,ko00001,ko01000,ko03110	-	-	-	FKBP_C
scaffold22.g6127.t1	554065.XP_005850261.1	1.3e-246	746.0	KOG2184@1|root,KOG2184@2759|Eukaryota,37QZT@33090|Viridiplantae,34H20@3041|Chlorophyta	3041|Chlorophyta	A	GC-rich sequence DNA-binding factor-like protein	-	-	-	ko:K13103	-	-	-	-	ko00000,ko03041	-	-	-	G-patch,GCFC,TIP_N
scaffold22.g6129.t1	3055.EDP03562	0.0	1348.0	COG1003@1|root,KOG2040@2759|Eukaryota,37JTX@33090|Viridiplantae,34H2P@3041|Chlorophyta	3041|Chlorophyta	E	The glycine cleavage system catalyzes the degradation of glycine	-	-	1.4.4.2	ko:K00281	ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200	M00532	R01221,R03425	RC00022,RC00929,RC02834,RC02880	ko00000,ko00001,ko00002,ko01000	-	-	iRC1080.CRv4_Au5_s12_g3759_t1	GDC-P
scaffold22.g6130.t1	554065.XP_005850258.1	1.6e-54	174.0	COG5078@1|root,KOG0419@2759|Eukaryota,37KTC@33090|Viridiplantae,34HPX@3041|Chlorophyta	3041|Chlorophyta	O	Belongs to the ubiquitin-conjugating enzyme family	-	-	2.3.2.23	ko:K10573	ko04120,map04120	-	-	-	ko00000,ko00001,ko01000,ko03400,ko04121	-	-	-	UQ_con
scaffold22.g6132.t1	554065.XP_005850259.1	1.07e-97	293.0	28MGW@1|root,2QU0F@2759|Eukaryota,37JTI@33090|Viridiplantae,34HYG@3041|Chlorophyta	3041|Chlorophyta	S	PsbP	PSBP4	-	-	-	-	-	-	-	-	-	-	-	PsbP
scaffold22.g6133.t1	554065.XP_005850010.1	1.57e-186	523.0	COG0492@1|root,KOG0404@2759|Eukaryota,37HSP@33090|Viridiplantae,34JRI@3041|Chlorophyta	3041|Chlorophyta	O	Belongs to the class-II pyridine nucleotide-disulfide oxidoreductase family	-	-	1.8.1.9	ko:K00384	ko00450,map00450	-	R02016,R03596,R09372	RC00013,RC02518,RC02873	ko00000,ko00001,ko01000	-	-	-	Pyr_redox_2
scaffold22.g6134.t1	554065.XP_005850247.1	2.36e-192	543.0	KOG0580@1|root,KOG0580@2759|Eukaryota,37ID2@33090|Viridiplantae,34HA8@3041|Chlorophyta	3041|Chlorophyta	D	Pfam 00069 Protein kinase domain PROFILE entry PS50011 Protein kinases signatures and profile Eukaryotic protein kinases 1,2,3,4,5 are enzymes that belong to a very extensive family of proteins which share a conserved catalytic core common to both serine threonine and tyrosine protein kinases. There are a number of conserved regions in the catalytic domain of protein kinases. We have selected two of these regions to build signature patterns. The first region, which is located in the N-terminal extremity of the catalytic domain, is a glycine-rich stretch of residues in the vicinity of a lysine residue, which has been shown to be involved in ATP binding. The second region, which is located in the central part of the catalytic domain, contains a conserved aspartic acid residue which is important for the catalytic activity of the enzyme 6	-	-	2.7.11.1	ko:K08850	-	-	-	-	ko00000,ko01000,ko01001,ko03036	-	-	-	Pkinase
scaffold22.g6135.t1	554065.XP_005849995.1	1.18e-181	568.0	28PIK@1|root,2QW6P@2759|Eukaryota,37MRK@33090|Viridiplantae,34H7I@3041|Chlorophyta	3041|Chlorophyta	S	meprin and TRAF homology	-	-	-	-	-	-	-	-	-	-	-	-	MATH
scaffold22.g6136.t1	3075.A0A087SCM7	2.15e-28	108.0	COG5051@1|root,KOG3452@2759|Eukaryota,37W40@33090|Viridiplantae,34ICA@3041|Chlorophyta	3041|Chlorophyta	J	Belongs to the eukaryotic ribosomal protein eL36 family	RPL36	-	-	ko:K02920	ko03010,map03010	M00177	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L36e
scaffold22.g6137.t1	554065.XP_005849996.1	1.62e-115	341.0	COG0120@1|root,KOG3075@2759|Eukaryota,37IAG@33090|Viridiplantae,34HQ9@3041|Chlorophyta	3041|Chlorophyta	G	Ribose-5-phosphate isomerase	-	-	5.3.1.6	ko:K01807	ko00030,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167,M00580	R01056	RC00434	ko00000,ko00001,ko00002,ko01000	-	-	-	Rib_5-P_isom_A
scaffold22.g6138.t1	554065.XP_005850040.1	8.83e-110	343.0	2E0JY@1|root,2S801@2759|Eukaryota,37XBF@33090|Viridiplantae,34IM3@3041|Chlorophyta	3041|Chlorophyta	S	glycine rich nucleic binding domain	-	-	-	-	-	-	-	-	-	-	-	-	G-patch
scaffold22.g6139.t1	554065.XP_005850292.1	4.96e-54	192.0	KOG2873@1|root,KOG2873@2759|Eukaryota,37HFG@33090|Viridiplantae,34MK7@3041|Chlorophyta	3041|Chlorophyta	C	Ubiquinol-cytochrome C chaperone	-	-	-	ko:K17662	-	-	-	-	ko00000,ko03029	-	-	-	Ubiq_cyt_C_chap
scaffold22.g6141.t1	554065.XP_005850232.1	1.34e-51	174.0	COG5147@1|root,KOG0048@2759|Eukaryota,37NC7@33090|Viridiplantae,34P9N@3041|Chlorophyta	3041|Chlorophyta	K	Myb-like DNA-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	Myb_DNA-binding
scaffold22.g6142.t1	554065.XP_005849974.1	1.72e-124	380.0	COG0028@1|root,KOG4166@2759|Eukaryota,37Z11@33090|Viridiplantae,34J4U@3041|Chlorophyta	3041|Chlorophyta	EH	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	-	-	2.2.1.6	ko:K01652	ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R00006,R00014,R00226,R03050,R04672,R04673,R08648	RC00027,RC00106,RC01192,RC02744,RC02893	ko00000,ko00001,ko00002,ko01000	-	-	-	TPP_enzyme_C,TPP_enzyme_N
scaffold22.g6144.t1	554065.XP_005850251.1	1.22e-152	486.0	KOG0211@1|root,KOG0211@2759|Eukaryota,37M8M@33090|Viridiplantae,34J2Q@3041|Chlorophyta	3041|Chlorophyta	T	regulatory subunit	-	-	-	ko:K15426	-	-	-	-	ko00000,ko01009,ko03400	-	-	-	-
scaffold22.g6145.t1	3075.A0A087SU03	5.19e-72	260.0	28JXY@1|root,2QSCA@2759|Eukaryota,37KGY@33090|Viridiplantae,34JYU@3041|Chlorophyta	3041|Chlorophyta	T	Domain found in a variety of signalling proteins, always encircled by uDENN and dDENN	-	-	-	ko:K20164	-	-	-	-	ko00000,ko04131	-	-	-	DENN,uDENN
scaffold22.g6146.t1	554065.XP_005850253.1	4.61e-18	81.3	29T2Y@1|root,2RXFE@2759|Eukaryota,37TXD@33090|Viridiplantae,34NZG@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
scaffold22.g6147.t1	3075.A0A087SU04	1.97e-138	404.0	COG0554@1|root,KOG0729@2759|Eukaryota,37QMS@33090|Viridiplantae,34HAA@3041|Chlorophyta	3041|Chlorophyta	O	Belongs to the AAA ATPase family	-	-	-	ko:K03061	ko03050,ko05169,map03050,map05169	M00341	-	-	ko00000,ko00001,ko00002,ko03051	-	-	-	AAA
scaffold22.g6149.t1	554065.XP_005850008.1	7.72e-97	305.0	KOG2354@1|root,KOG2354@2759|Eukaryota,37MRP@33090|Viridiplantae,34IQ1@3041|Chlorophyta	3041|Chlorophyta	K	Sin-like protein conserved region	-	-	-	ko:K14721	ko00230,ko00240,ko03020,ko04623,ko05169,map00230,map00240,map03020,map04623,map05169	M00181	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko03021	-	-	-	Sin_N
scaffold22.g6150.t1	554065.XP_005850255.1	2.36e-88	295.0	COG0098@1|root,KOG2646@2759|Eukaryota,37RB7@33090|Viridiplantae,34MGP@3041|Chlorophyta	3041|Chlorophyta	J	Belongs to the universal ribosomal protein uS5 family	-	-	-	ko:K02988	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S5,Ribosomal_S5_C
scaffold22.g6156.t1	3075.A0A087SU02	1.01e-63	217.0	COG0227@1|root,2S1B9@2759|Eukaryota,37VFT@33090|Viridiplantae,34MK6@3041|Chlorophyta	3041|Chlorophyta	J	Ribosomal L28 family	-	-	-	ko:K02902	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L28
scaffold22.g6157.t1	3067.XP_002950762.1	4.78e-192	581.0	COG0525@1|root,KOG0432@2759|Eukaryota,37QQR@33090|Viridiplantae,34JQ1@3041|Chlorophyta	3041|Chlorophyta	J	Belongs to the class-I aminoacyl-tRNA synthetase family	-	-	6.1.1.9	ko:K01873	ko00970,map00970	M00359,M00360	R03665	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,Val_tRNA-synt_C,tRNA-synt_1
scaffold22.g6158.t1	554065.XP_005850015.1	0.0	1174.0	COG5181@1|root,KOG0213@2759|Eukaryota,37IBH@33090|Viridiplantae,34GN9@3041|Chlorophyta	3041|Chlorophyta	A	Splicing factor 3B subunit 1	-	-	-	ko:K12828	ko03040,map03040	M00352	-	-	ko00000,ko00001,ko00002,ko03036,ko03041	-	-	-	SF3b1
scaffold22.g6159.t1	554065.XP_005850268.1	3.66e-91	284.0	COG0528@1|root,2QVYQ@2759|Eukaryota,37JUM@33090|Viridiplantae,34GVH@3041|Chlorophyta	3041|Chlorophyta	E	Amino acid kinase family	-	-	2.7.4.22	ko:K09903	ko00240,ko01100,map00240,map01100	-	R00158	RC00002	ko00000,ko00001,ko01000	-	-	-	AA_kinase
scaffold3.g6160.t1	554065.XP_005850785.1	0.0	1219.0	COG5406@1|root,KOG1189@2759|Eukaryota,37SDH@33090|Viridiplantae,34H5H@3041|Chlorophyta	3041|Chlorophyta	E	homolog Saccharomyces cerevisiae Spt16 protein, a subunit of the heterodimeric FACT complex (Spt16p-Pob3p), facilitates RNA Polymerase II transcription elongation through nucleosomes by destabilizing and then reassembling nucleosome structure ChromDB ID	-	-	-	-	-	-	-	-	-	-	-	-	FACT-Spt16_Nlob,Peptidase_M24,Rtt106,SPT16
scaffold3.g6161.t1	554065.XP_005846553.1	1.15e-294	837.0	COG1234@1|root,KOG2121@2759|Eukaryota,37MW3@33090|Viridiplantae,34HFS@3041|Chlorophyta	3041|Chlorophyta	S	Beta-lactamase superfamily domain	-	-	3.1.26.11	ko:K00784	ko03013,map03013	-	-	-	ko00000,ko00001,ko01000,ko03016	-	-	-	Lactamase_B_2,Lactamase_B_4
scaffold3.g6162.t1	554065.XP_005846389.1	7.59e-113	347.0	COG5144@1|root,KOG3471@2759|Eukaryota,37HWA@33090|Viridiplantae,34HW7@3041|Chlorophyta	3041|Chlorophyta	KL	Component of the core-TFIIH basal transcription factor involved in nucleotide excision repair (NER) of DNA	-	-	-	ko:K03144	ko03022,ko03420,ko05203,map03022,map03420,map05203	M00290	-	-	ko00000,ko00001,ko00002,ko03021,ko03400	-	-	-	Tfb2
scaffold3.g6163.t1	3075.A0A087SHA0	0.0	3191.0	COG5032@1|root,KOG0891@2759|Eukaryota,37JFK@33090|Viridiplantae,34GUD@3041|Chlorophyta	3041|Chlorophyta	L	Phosphatidylinositol kinase (PIK)-related kinases participate in meiotic and V(D)J recombination, chromosome maintenance and repair, cell cycle progression, and cell cycle checkpoints, and their dysfunction can result in a range of diseases, including immunodeficiency, neurological disorder and cancer. The catalytic kinase domain is highly homologuous to that of phosphatidylinositol 3- and 4-kinases. Nevertheless, members of the PIK-related family appear functionally distinct, as none of them has been shown to phosphorylate lipids, such as phosphatidylinositol	TOR	-	2.7.11.1	ko:K07203	ko01521,ko01522,ko04012,ko04066,ko04072,ko04136,ko04138,ko04139,ko04140,ko04150,ko04151,ko04152,ko04211,ko04212,ko04213,ko04218,ko04371,ko04630,ko04659,ko04714,ko04910,ko04919,ko04920,ko04930,ko04931,ko05165,ko05167,ko05200,ko05205,ko05206,ko05210,ko05212,ko05214,ko05215,ko05221,ko05224,ko05225,ko05226,ko05230,ko05231,map01521,map01522,map04012,map04066,map04072,map04136,map04138,map04139,map04140,map04150,map04151,map04152,map04211,map04212,map04213,map04218,map04371,map04630,map04659,map04714,map04910,map04919,map04920,map04930,map04931,map05165,map05167,map05200,map05205,map05206,map05210,map05212,map05214,map05215,map05221,map05224,map05225,map05226,map05230,map05231	-	-	-	ko00000,ko00001,ko01000,ko01001,ko04131	-	-	-	DUF3385,FAT,FATC,FRB_dom,PI3_PI4_kinase
scaffold3.g6166.t1	3075.A0A087SH91	5.08e-231	646.0	KOG0937@1|root,KOG0937@2759|Eukaryota,37HYS@33090|Viridiplantae,34J64@3041|Chlorophyta	3041|Chlorophyta	U	Belongs to the adaptor complexes medium subunit family	-	-	-	ko:K12393	ko04142,map04142	-	-	-	ko00000,ko00001,ko04131	-	-	-	Adap_comp_sub,Clat_adaptor_s
