#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
PSC76168.1	554065.XP_005849235.1	9.87e-52	169.0	COG0762@1|root,2S21M@2759|Eukaryota,37UHZ@33090|Viridiplantae,34INX@3041|Chlorophyta	3041|Chlorophyta	S	YGGT family	-	-	-	ko:K02221	-	-	-	-	ko00000,ko02044	-	-	-	YGGT
PSC76170.1	554065.XP_005845355.1	4.96e-77	232.0	KOG4747@1|root,KOG4747@2759|Eukaryota,37U61@33090|Viridiplantae,34P6D@3041|Chlorophyta	3041|Chlorophyta	T	Histidine Phosphotransfer domain	-	-	-	ko:K14490	ko04075,map04075	-	-	-	ko00000,ko00001	-	-	-	Hpt
PSC76171.1	554065.XP_005849044.1	0.0	1099.0	KOG0307@1|root,KOG0307@2759|Eukaryota,37PY6@33090|Viridiplantae,34H5Q@3041|Chlorophyta	3041|Chlorophyta	U	WD40 repeats	-	-	-	ko:K14005	ko04141,map04141	M00404	-	-	ko00000,ko00001,ko00002,ko04131	-	-	-	SRA1,Sec16_C,WD40
PSC76172.1	554065.XP_005849044.1	0.0	1100.0	KOG0307@1|root,KOG0307@2759|Eukaryota,37PY6@33090|Viridiplantae,34H5Q@3041|Chlorophyta	3041|Chlorophyta	U	WD40 repeats	-	-	-	ko:K14005	ko04141,map04141	M00404	-	-	ko00000,ko00001,ko00002,ko04131	-	-	-	SRA1,Sec16_C,WD40
PSC76174.1	554065.XP_005846949.1	0.0	967.0	KOG1021@1|root,KOG1021@2759|Eukaryota,37QAT@33090|Viridiplantae,34JAJ@3041|Chlorophyta	3041|Chlorophyta	GMW	Exostosin-like glycosyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Exostosin
PSC76177.1	554065.XP_005845457.1	1.73e-157	469.0	COG0408@1|root,COG3119@1|root,KOG1518@2759|Eukaryota,KOG3731@2759|Eukaryota,37SF7@33090|Viridiplantae,34GUR@3041|Chlorophyta	3041|Chlorophyta	H	coproporphyrinogen III oxidase	-	-	1.3.3.3	ko:K00228	ko00860,ko01100,ko01110,map00860,map01100,map01110	M00121	R03220	RC00884	ko00000,ko00001,ko00002,ko01000	-	-	-	Coprogen_oxidas
PSC76178.1	554065.XP_005851615.1	1.02e-67	212.0	2DIVT@1|root,2S5ZD@2759|Eukaryota,380WI@33090|Viridiplantae,34MYB@3041|Chlorophyta	3041|Chlorophyta	S	Flavin reductase like domain	-	-	-	-	-	-	-	-	-	-	-	-	Flavin_Reduct
PSC76182.1	554065.XP_005851323.1	0.0	1246.0	COG1574@1|root,2QSHE@2759|Eukaryota,37R2W@33090|Viridiplantae,34HWF@3041|Chlorophyta	3041|Chlorophyta	G	Amidohydrolase family	-	-	-	-	-	-	-	-	-	-	-	-	Amidohydro_3
PSC76183.1	554065.XP_005845279.1	1.09e-261	731.0	COG5170@1|root,KOG1354@2759|Eukaryota,37KXF@33090|Viridiplantae,34GXM@3041|Chlorophyta	3041|Chlorophyta	T	Serine threonine-protein phosphatase 2A 55 kDa regulatory subunit B	-	-	-	ko:K04354	ko03015,ko04071,ko04111,ko04151,ko04152,ko04261,ko04390,ko04391,ko04530,ko04728,ko05142,ko05160,ko05165,map03015,map04071,map04111,map04151,map04152,map04261,map04390,map04391,map04530,map04728,map05142,map05160,map05165	-	-	-	ko00000,ko00001,ko01009,ko03036	-	-	-	-
PSC76184.1	554065.XP_005845279.1	2.41e-263	736.0	COG5170@1|root,KOG1354@2759|Eukaryota,37KXF@33090|Viridiplantae,34GXM@3041|Chlorophyta	3041|Chlorophyta	T	Serine threonine-protein phosphatase 2A 55 kDa regulatory subunit B	-	-	-	ko:K04354	ko03015,ko04071,ko04111,ko04151,ko04152,ko04261,ko04390,ko04391,ko04530,ko04728,ko05142,ko05160,ko05165,map03015,map04071,map04111,map04151,map04152,map04261,map04390,map04391,map04530,map04728,map05142,map05160,map05165	-	-	-	ko00000,ko00001,ko01009,ko03036	-	-	-	-
PSC76185.1	554065.XP_005845318.1	4.76e-233	647.0	COG1163@1|root,KOG1486@2759|Eukaryota,37J1X@33090|Viridiplantae,34H81@3041|Chlorophyta	3041|Chlorophyta	T	C-terminal region of MMR_HSR1 domain	-	-	-	ko:K06944	-	-	-	-	ko00000	-	-	-	MMR_HSR1,MMR_HSR1_Xtn,TGS
PSC76186.1	554065.XP_005845403.1	2.58e-78	244.0	COG2801@1|root,KOG0017@2759|Eukaryota,37HSV@33090|Viridiplantae,34KVM@3041|Chlorophyta	3041|Chlorophyta	L	Biotin-requiring enzyme	-	-	-	-	-	-	-	-	-	-	-	-	Biotin_lipoyl
PSC76187.1	554065.XP_005845403.1	1.51e-78	244.0	COG2801@1|root,KOG0017@2759|Eukaryota,37HSV@33090|Viridiplantae,34KVM@3041|Chlorophyta	3041|Chlorophyta	L	Biotin-requiring enzyme	-	-	-	-	-	-	-	-	-	-	-	-	Biotin_lipoyl
PSC76188.1	248742.XP_005646976.1	3.87e-208	602.0	COG0415@1|root,KOG0133@2759|Eukaryota,37JTK@33090|Viridiplantae,34JIS@3041|Chlorophyta	3041|Chlorophyta	LT	FAD binding domain of DNA photolyase	-	-	-	ko:K12118	ko04712,map04712	-	-	-	ko00000,ko00001	-	-	-	DNA_photolyase,FAD_binding_7
PSC76193.1	554065.XP_005848182.1	1.36e-156	441.0	COG0638@1|root,KOG0179@2759|Eukaryota,37J5U@33090|Viridiplantae,34HRY@3041|Chlorophyta	3041|Chlorophyta	O	The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH	-	-	3.4.25.1	ko:K02732	ko03050,map03050	M00337,M00340	-	-	ko00000,ko00001,ko00002,ko01000,ko01002,ko03051	-	-	-	Proteasome
PSC76196.1	554065.XP_005843315.1	7.9e-197	557.0	2C1R6@1|root,2QTU3@2759|Eukaryota,37Y0U@33090|Viridiplantae,34J89@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PSC76197.1	554065.XP_005848639.1	0.0	915.0	KOG1021@1|root,KOG1021@2759|Eukaryota,37QAT@33090|Viridiplantae,34JAJ@3041|Chlorophyta	3041|Chlorophyta	GMW	Exostosin-like glycosyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Exostosin
PSC76198.1	554065.XP_005849112.1	3.97e-316	879.0	COG0469@1|root,KOG2323@2759|Eukaryota,37I9K@33090|Viridiplantae,34JS8@3041|Chlorophyta	3041|Chlorophyta	G	Pyruvate kinase, alpha/beta domain	-	-	2.7.1.40	ko:K00873	ko00010,ko00230,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko04930,ko05165,ko05203,ko05230,map00010,map00230,map00620,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map04930,map05165,map05203,map05230	M00001,M00002,M00049,M00050	R00200,R00430,R01138,R01858,R02320	RC00002,RC00015	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	PK,PK_C
PSC76199.1	554065.XP_005849642.1	8.26e-40	137.0	COG5119@1|root,KOG3388@2759|Eukaryota,37VMS@33090|Viridiplantae,34MPZ@3041|Chlorophyta	3041|Chlorophyta	L	ParB-like nuclease domain	-	-	1.8.98.2	ko:K12260	-	-	-	-	ko00000,ko01000	-	-	-	ParBc
PSC76200.1	554065.XP_005843397.1	4.71e-136	395.0	COG0637@1|root,KOG2914@2759|Eukaryota,37PX8@33090|Viridiplantae,34KIJ@3041|Chlorophyta	3041|Chlorophyta	S	Haloacid dehalogenase-like hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	HAD_2
PSC76201.1	554065.XP_005849908.1	9.43e-103	345.0	2CMKU@1|root,2QQR5@2759|Eukaryota,37XP6@33090|Viridiplantae,34MIN@3041|Chlorophyta	3041|Chlorophyta	S	Basal body protein	OFD1	-	-	ko:K16480	-	-	-	-	ko00000,ko03036	-	-	-	LisH_2
PSC76202.1	554065.XP_005849783.1	3.55e-177	551.0	COG0571@1|root,KOG0701@2759|Eukaryota,37N0T@33090|Viridiplantae,34MTV@3041|Chlorophyta	3041|Chlorophyta	A	Metallophosphoesterase	-	-	-	-	-	-	-	-	-	-	-	-	Metallophos
PSC76203.1	554065.XP_005851586.1	1.05e-293	838.0	COG5369@1|root,KOG1293@2759|Eukaryota,37IQT@33090|Viridiplantae,34KYX@3041|Chlorophyta	3041|Chlorophyta	S	Armadillo/beta-catenin-like repeats	-	-	-	-	-	-	-	-	-	-	-	-	Arm
PSC76204.1	554065.XP_005851586.1	9.53e-294	838.0	COG5369@1|root,KOG1293@2759|Eukaryota,37IQT@33090|Viridiplantae,34KYX@3041|Chlorophyta	3041|Chlorophyta	S	Armadillo/beta-catenin-like repeats	-	-	-	-	-	-	-	-	-	-	-	-	Arm
PSC76205.1	554065.XP_005848164.1	6.62e-280	787.0	COG0123@1|root,KOG1342@2759|Eukaryota,37MPC@33090|Viridiplantae,34H80@3041|Chlorophyta	3041|Chlorophyta	B	Belongs to the histone deacetylase family. HD Type 1 subfamily	-	-	3.5.1.98	ko:K06067	ko04110,ko04213,ko04330,ko04919,ko05016,ko05034,ko05165,ko05169,ko05200,ko05202,ko05203,ko05220,map04110,map04213,map04330,map04919,map05016,map05034,map05165,map05169,map05200,map05202,map05203,map05220	-	-	-	ko00000,ko00001,ko01000,ko03036	-	-	-	Hist_deacetyl
PSC76206.1	554065.XP_005845470.1	1.46e-250	691.0	COG0113@1|root,KOG2794@2759|Eukaryota,37KWI@33090|Viridiplantae,34GNX@3041|Chlorophyta	3041|Chlorophyta	H	Belongs to the ALAD family	HEMB	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	4.2.1.24	ko:K01698	ko00860,ko01100,ko01110,ko01120,map00860,map01100,map01110,map01120	M00121	R00036	RC00918,RC01781	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	iRC1080.CRv4_Au5_s2_g8620_t1	ALAD
PSC76207.1	554065.XP_005852322.1	0.0	1037.0	COG1506@1|root,KOG2100@2759|Eukaryota,37I31@33090|Viridiplantae,34J1S@3041|Chlorophyta	3041|Chlorophyta	O	Prolyl oligopeptidase family	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S9
PSC76208.1	248742.XP_005650774.1	1.91e-43	149.0	28NUZ@1|root,2QVF0@2759|Eukaryota,37PTF@33090|Viridiplantae,34IKQ@3041|Chlorophyta	3041|Chlorophyta	S	Septum formation topological specificity factor MinE	MINE1	-	-	-	-	-	-	-	-	-	-	-	MinE
PSC76209.1	554065.XP_005844067.1	2.23e-139	401.0	28J60@1|root,2QRI3@2759|Eukaryota,37KCF@33090|Viridiplantae,34JYH@3041|Chlorophyta	3041|Chlorophyta	S	Domain of unknown function (DUF1995)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1995
PSC76212.1	554065.XP_005851297.1	2.24e-121	350.0	COG5086@1|root,KOG3176@2759|Eukaryota,37RK4@33090|Viridiplantae,34ME5@3041|Chlorophyta	3041|Chlorophyta	L	The GINS complex plays an essential role in the initiation of DNA replication	-	-	-	ko:K10735	-	M00286	-	-	ko00000,ko00002,ko03032	-	-	-	SLD5_C,Sld5
PSC76213.1	554065.XP_005849257.1	0.0	1041.0	COG0481@1|root,KOG0462@2759|Eukaryota,37KRS@33090|Viridiplantae,34HE9@3041|Chlorophyta	3041|Chlorophyta	J	Promotes mitochondrial protein synthesis. May act as a fidelity factor of the translation reaction, by catalyzing a one- codon backward translocation of tRNAs on improperly translocated ribosomes. Binds to mitochondrial ribosomes in a GTP-dependent manner	-	-	-	ko:K21594	-	-	-	-	ko00000,ko01000,ko03029	-	-	-	EFG_C,GTP_EFTU,LepA_C
PSC76214.1	554065.XP_005849257.1	0.0	1041.0	COG0481@1|root,KOG0462@2759|Eukaryota,37KRS@33090|Viridiplantae,34HE9@3041|Chlorophyta	3041|Chlorophyta	J	Promotes mitochondrial protein synthesis. May act as a fidelity factor of the translation reaction, by catalyzing a one- codon backward translocation of tRNAs on improperly translocated ribosomes. Binds to mitochondrial ribosomes in a GTP-dependent manner	-	-	-	ko:K21594	-	-	-	-	ko00000,ko01000,ko03029	-	-	-	EFG_C,GTP_EFTU,LepA_C
PSC76222.1	554065.XP_005851620.1	1.9e-211	606.0	COG1310@1|root,KOG1554@2759|Eukaryota,37J43@33090|Viridiplantae,34GYK@3041|Chlorophyta	3041|Chlorophyta	OT	JAB/MPN domain	-	-	-	ko:K09613	-	-	-	-	ko00000,ko01000,ko01002,ko04121	-	-	-	JAB
PSC76223.1	554065.XP_005849730.1	1.23e-99	300.0	COG0670@1|root,KOG2322@2759|Eukaryota,37N2P@33090|Viridiplantae,34N8C@3041|Chlorophyta	3041|Chlorophyta	T	Belongs to the BI1 family	-	-	-	ko:K06890	-	-	-	-	ko00000	-	-	-	Bax1-I
PSC76224.1	554065.XP_005849730.1	1.18e-104	310.0	COG0670@1|root,KOG2322@2759|Eukaryota,37N2P@33090|Viridiplantae,34N8C@3041|Chlorophyta	3041|Chlorophyta	T	Belongs to the BI1 family	-	-	-	ko:K06890	-	-	-	-	ko00000	-	-	-	Bax1-I
PSC76227.1	554065.XP_005848907.1	3.58e-94	291.0	COG1801@1|root,2S13C@2759|Eukaryota,37W46@33090|Viridiplantae,34MI9@3041|Chlorophyta	3041|Chlorophyta	S	Protein of unknown function DUF72	-	-	-	-	-	-	-	-	-	-	-	-	DUF72
PSC76228.1	554065.XP_005849296.1	2.48e-78	242.0	COG2801@1|root,KOG0017@2759|Eukaryota,37PV2@33090|Viridiplantae,34II1@3041|Chlorophyta	3041|Chlorophyta	L	Protein CHAPERONE-LIKE PROTEIN OF POR1-like	-	-	-	-	-	-	-	-	-	-	-	-	CPP1-like
PSC76229.1	554065.XP_005845458.1	2.12e-142	426.0	COG5641@1|root,KOG1601@2759|Eukaryota,37XFA@33090|Viridiplantae,34IS3@3041|Chlorophyta	3041|Chlorophyta	K	GATA zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	GATA
PSC76230.1	554065.XP_005845492.1	8.29e-132	377.0	COG1094@1|root,KOG3273@2759|Eukaryota,37NBI@33090|Viridiplantae,34GQU@3041|Chlorophyta	3041|Chlorophyta	O	K homology RNA-binding domain	-	-	-	ko:K11884	-	-	-	-	ko00000,ko03009,ko03051	-	-	-	-
PSC76231.1	554065.XP_005845349.1	1.76e-31	113.0	2E7IK@1|root,2SE4B@2759|Eukaryota,37XYQ@33090|Viridiplantae,34IY1@3041|Chlorophyta	3041|Chlorophyta	J	Ribosomal protein L34	-	-	-	ko:K02914	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L34
PSC76232.1	554065.XP_005849544.1	9.58e-73	242.0	COG5239@1|root,KOG2338@2759|Eukaryota,37HTQ@33090|Viridiplantae,34NJ8@3041|Chlorophyta	3041|Chlorophyta	K	Endonuclease/Exonuclease/phosphatase family	-	-	-	-	-	-	-	-	-	-	-	-	Exo_endo_phos
PSC76234.1	554065.XP_005849909.1	1.89e-206	607.0	2EY9Z@1|root,2SZU2@2759|Eukaryota,382TJ@33090|Viridiplantae,34NN4@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PSC76235.1	3075.A0A087SRZ2	3.58e-116	350.0	COG5024@1|root,KOG0654@2759|Eukaryota,37MYU@33090|Viridiplantae,34J3B@3041|Chlorophyta	3041|Chlorophyta	D	Belongs to the cyclin family	CYCA1	-	-	ko:K06627	ko04110,ko04152,ko04218,ko04914,ko05161,ko05165,ko05169,ko05203,map04110,map04152,map04218,map04914,map05161,map05165,map05169,map05203	M00693	-	-	ko00000,ko00001,ko00002,ko03032,ko03036	-	-	-	Cyclin_C,Cyclin_N
PSC76238.1	554065.XP_005845324.1	7.85e-184	534.0	COG1131@1|root,KOG0061@2759|Eukaryota,37Y2S@33090|Viridiplantae,34J0H@3041|Chlorophyta	3041|Chlorophyta	Q	ABC-2 type transporter	-	-	-	ko:K05681	ko01523,ko02010,ko04976,map01523,map02010,map04976	-	-	-	ko00000,ko00001,ko02000,ko04090,ko04147	3.A.1.204	-	-	ABC2_membrane,ABC_tran
PSC76239.1	554065.XP_005849110.1	1.24e-224	649.0	COG0061@1|root,KOG2178@2759|Eukaryota,37K2H@33090|Viridiplantae,34H9T@3041|Chlorophyta	3041|Chlorophyta	G	ATP-NAD kinase	-	-	2.7.1.23	ko:K00858	ko00760,ko01100,map00760,map01100	-	R00104	RC00002,RC00078	ko00000,ko00001,ko01000	-	-	iRC1080.CRv4_Au5_s7_g13893_t1	DSPc,NAD_kinase
PSC76242.1	554065.XP_005849084.1	0.0	1875.0	COG1132@1|root,KOG0054@2759|Eukaryota,37PYD@33090|Viridiplantae,34JV0@3041|Chlorophyta	3041|Chlorophyta	Q	ABC transporter transmembrane region	-	-	-	-	-	-	-	-	-	-	-	-	ABC_membrane,ABC_tran
PSC76243.1	554065.XP_005848915.1	2.9e-186	538.0	KOG1477@1|root,KOG1477@2759|Eukaryota,37JK6@33090|Viridiplantae,34JH3@3041|Chlorophyta	3041|Chlorophyta	S	SPRY domain	-	-	-	-	-	-	-	-	-	-	-	-	CLTH,SPRY
PSC76244.1	554065.XP_005851253.1	1.79e-38	151.0	COG2802@1|root,KOG4582@1|root,KOG4159@2759|Eukaryota,KOG4582@2759|Eukaryota,37M0X@33090|Viridiplantae,34MCJ@3041|Chlorophyta	3041|Chlorophyta	O	Zinc-binding domain, present in Dystrophin, CREB-binding protein.	-	-	-	-	-	-	-	-	-	-	-	-	ZZ,zf-C3HC4_2
PSC76245.1	554065.XP_005849705.1	8.34e-128	382.0	KOG3881@1|root,KOG3881@2759|Eukaryota,37MWJ@33090|Viridiplantae,34IVW@3041|Chlorophyta	3041|Chlorophyta	S	WD40 repeats	-	-	-	ko:K14841	-	-	-	-	ko00000,ko03009	-	-	-	-
PSC76246.1	248742.XP_005648271.1	7.14e-301	925.0	COG5076@1|root,KOG1778@2759|Eukaryota,37Q3J@33090|Viridiplantae,34GS3@3041|Chlorophyta	3041|Chlorophyta	K	homolog of the CREB-binding protein, a co-activator of transcription with histone acetyl-transferase activity. ChromDB ID	-	-	2.3.1.48	ko:K04498	ko04024,ko04066,ko04068,ko04110,ko04310,ko04330,ko04350,ko04520,ko04630,ko04720,ko04916,ko04919,ko04922,ko05016,ko05152,ko05161,ko05164,ko05165,ko05166,ko05167,ko05168,ko05169,ko05200,ko05203,ko05206,ko05211,ko05215,map04024,map04066,map04068,map04110,map04310,map04330,map04350,map04520,map04630,map04720,map04916,map04919,map04922,map05016,map05152,map05161,map05164,map05165,map05166,map05167,map05168,map05169,map05200,map05203,map05206,map05211,map05215	-	-	-	ko00000,ko00001,ko01000,ko03000,ko03029,ko03036	-	-	-	HAT_KAT11,PHD,ZZ,zf-TAZ
PSC76248.1	554065.XP_005844296.1	1.25e-58	190.0	28K7U@1|root,2RXF5@2759|Eukaryota,3818U@33090|Viridiplantae,34N90@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PSC76249.1	554065.XP_005844296.1	1.25e-58	190.0	28K7U@1|root,2RXF5@2759|Eukaryota,3818U@33090|Viridiplantae,34N90@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PSC76250.1	554065.XP_005849700.1	5.5e-107	318.0	KOG0150@1|root,KOG0150@2759|Eukaryota,37MNW@33090|Viridiplantae,34IUX@3041|Chlorophyta	3041|Chlorophyta	A	RNA-binding protein	-	-	-	ko:K13220	-	-	-	-	ko00000,ko03041	-	-	-	zf-U1
PSC76251.1	554065.XP_005843084.1	7.43e-186	546.0	COG0037@1|root,KOG2840@2759|Eukaryota,37I2P@33090|Viridiplantae,34JZ1@3041|Chlorophyta	3041|Chlorophyta	J	Plays a central role in 2-thiolation of mcm(5)S(2)U at tRNA wobble positions of tRNA(Lys), tRNA(Glu) and tRNA(Gln). Directly binds tRNAs and probably acts by catalyzing adenylation of tRNAs, an intermediate required for 2-thiolation. It is unclear whether it acts as a sulfurtransferase that transfers sulfur from thiocarboxylated URM1 onto the uridine of tRNAs at wobble position	CTU1	-	-	ko:K14168	ko04122,map04122	-	-	-	ko00000,ko00001,ko01000,ko03016	-	-	-	ATP_bind_3,zn-ribbon_14
PSC76252.1	554065.XP_005851614.1	0.0	1013.0	COG0659@1|root,KOG0236@2759|Eukaryota,381AI@33090|Viridiplantae,34N5I@3041|Chlorophyta	3041|Chlorophyta	P	Sulfate permease family	-	-	-	ko:K03321	-	-	-	-	ko00000,ko02000	2.A.53.3	-	-	STAS,Sulfate_transp,cNMP_binding
PSC76253.1	554065.XP_005849815.1	9.22e-180	516.0	COG3538@1|root,2QR7D@2759|Eukaryota,37YGN@33090|Viridiplantae,34JYE@3041|Chlorophyta	3041|Chlorophyta	S	DUF1237	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_125
PSC76255.1	554065.XP_005852029.1	1.25e-246	716.0	28K4P@1|root,2SHVW@2759|Eukaryota,37Z70@33090|Viridiplantae,34K4N@3041|Chlorophyta	3041|Chlorophyta	G	Nucleotide-diphospho-sugar transferase	-	-	-	ko:K20784	ko00514,map00514	-	-	-	ko00000,ko00001,ko01000,ko01003	-	GT77	-	Nucleotid_trans
PSC76256.1	554065.XP_005852029.1	4.01e-249	723.0	28K4P@1|root,2SHVW@2759|Eukaryota,37Z70@33090|Viridiplantae,34K4N@3041|Chlorophyta	3041|Chlorophyta	G	Nucleotide-diphospho-sugar transferase	-	-	-	ko:K20784	ko00514,map00514	-	-	-	ko00000,ko00001,ko01000,ko01003	-	GT77	-	Nucleotid_trans
PSC76257.1	554065.XP_005849905.1	3.01e-94	276.0	KOG1296@1|root,KOG1296@2759|Eukaryota,37TQH@33090|Viridiplantae,34MAF@3041|Chlorophyta	3041|Chlorophyta	S	Eukaryotic protein of unknown function (DUF866)	-	-	-	-	-	-	-	-	-	-	-	-	DUF866
PSC76259.1	554065.XP_005851637.1	1.07e-139	446.0	COG5062@1|root,KOG0411@2759|Eukaryota,37M2W@33090|Viridiplantae,34M1U@3041|Chlorophyta	3041|Chlorophyta	S	GWT1	-	-	-	ko:K05283	ko00563,ko01100,map00563,map01100	M00065	R05918	RC00004	ko00000,ko00001,ko00002,ko01000	-	-	-	GWT1
PSC76261.1	3067.XP_002946703.1	2.39e-157	474.0	COG0144@1|root,KOG2198@2759|Eukaryota,37I1X@33090|Viridiplantae,34JCV@3041|Chlorophyta	3041|Chlorophyta	J	Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family	-	-	2.1.1.202,2.1.1.203	ko:K15334,ko:K15335	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Methyltr_RsmB-F
PSC76262.1	554065.XP_005845437.1	3.15e-85	265.0	28MTK@1|root,2QUBV@2759|Eukaryota,37PIF@33090|Viridiplantae,34M5R@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PSC76267.1	554065.XP_005845350.1	2.34e-205	614.0	COG0466@1|root,KOG2004@2759|Eukaryota,37QRW@33090|Viridiplantae,34JF7@3041|Chlorophyta	3041|Chlorophyta	O	Belongs to the peptidase S16 family	-	-	3.4.21.53	ko:K01338	ko04112,map04112	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	AAA,Lon_C
PSC76268.1	554065.XP_005852067.1	9.32e-101	321.0	COG0306@1|root,KOG2493@2759|Eukaryota,37MAB@33090|Viridiplantae,34GRK@3041|Chlorophyta	3041|Chlorophyta	P	Sodium-phosphate symporter which plays a fundamental housekeeping role in phosphate transport	-	-	-	ko:K14640	-	-	-	-	ko00000,ko02000	2.A.20.2	-	-	PHO4
PSC76270.1	554065.XP_005843012.1	0.0	1414.0	COG0474@1|root,KOG0204@2759|Eukaryota,383Q3@33090|Viridiplantae,34JK7@3041|Chlorophyta	3041|Chlorophyta	P	This magnesium-dependent enzyme catalyzes the hydrolysis of ATP coupled with the transport of calcium	-	-	3.6.3.8	ko:K01537	-	-	-	-	ko00000,ko01000	3.A.3.2	-	-	Cation_ATPase,Cation_ATPase_C,Cation_ATPase_N,E1-E2_ATPase,Hydrolase,Hydrolase_3
PSC76271.1	554065.XP_005844082.1	1.86e-244	678.0	COG0133@1|root,KOG1395@2759|Eukaryota,37KSA@33090|Viridiplantae,34GR1@3041|Chlorophyta	3041|Chlorophyta	E	Tryptophan synthase	-	-	4.2.1.20	ko:K01696	ko00260,ko00400,ko01100,ko01110,ko01130,ko01230,map00260,map00400,map01100,map01110,map01130,map01230	M00023	R00674,R02340,R02722	RC00209,RC00210,RC00700,RC00701,RC02868	ko00000,ko00001,ko00002,ko01000	-	-	-	PALP
PSC76274.1	3075.A0A087SHJ7	1.11e-48	184.0	COG0666@1|root,KOG0504@2759|Eukaryota,37K32@33090|Viridiplantae,34HSV@3041|Chlorophyta	3041|Chlorophyta	S	Ankyrin repeat	-	-	-	-	-	-	-	-	-	-	-	-	Ank_2,Ank_4,Ank_5
PSC76275.1	554065.XP_005843725.1	2.34e-39	145.0	COG1515@1|root,KOG4417@2759|Eukaryota,37NHV@33090|Viridiplantae,34M7F@3041|Chlorophyta	3041|Chlorophyta	L	Endonuclease V	-	-	-	ko:K21813	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	Endonuclease_5
PSC76276.1	554065.XP_005845316.1	6.76e-124	359.0	COG1564@1|root,KOG3153@2759|Eukaryota,37HV1@33090|Viridiplantae,34I04@3041|Chlorophyta	3041|Chlorophyta	H	Thiamin pyrophosphokinase, vitamin B1 binding domain	-	-	2.7.6.2	ko:K00949	ko00730,ko01100,map00730,map01100	-	R00619	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	TPK_B1_binding,TPK_catalytic
PSC76277.1	554065.XP_005843990.1	3.15e-248	714.0	KOG2229@1|root,KOG2229@2759|Eukaryota,37K1U@33090|Viridiplantae,34HE8@3041|Chlorophyta	3041|Chlorophyta	DZ	NUC130/3NT domain	-	-	-	ko:K14856	-	-	-	-	ko00000,ko03009	-	-	-	NUC130_3NT,SDA1
PSC76278.1	554065.XP_005849111.1	1.19e-172	484.0	COG0638@1|root,KOG0173@2759|Eukaryota,37RDB@33090|Viridiplantae,34HA6@3041|Chlorophyta	3041|Chlorophyta	O	The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH	-	-	3.4.25.1	ko:K02739	ko03050,map03050	M00340	-	-	ko00000,ko00001,ko00002,ko01000,ko01002,ko03051	-	-	-	Proteasome
PSC76279.1	554065.XP_005852311.1	6.4e-219	666.0	2CMJQ@1|root,2QQK6@2759|Eukaryota,37IHT@33090|Viridiplantae,34MX2@3041|Chlorophyta	3041|Chlorophyta	G	Lipase (class 3)	-	-	-	-	-	-	-	-	-	-	-	-	Lipase_3
PSC76281.1	554065.XP_005849517.1	1.14e-154	468.0	COG0742@1|root,2QSWU@2759|Eukaryota,37JU4@33090|Viridiplantae,34M0X@3041|Chlorophyta	3041|Chlorophyta	L	Conserved hypothetical protein 95	-	-	-	-	-	-	-	-	-	-	-	-	Cons_hypoth95
